class	lig_vol
Sterol	396.53
Sterol	292.04
Sterol	321.35
Sterol	355.71
Sterol	335.85
Sterol	362.23
Sterol	328.63
Sterol	350.01
Sterol	278.02
Sterol	359.6
Sterol	402.07
Sterol	319.01
Sterol	296.25
Sterol	321.76
Sterol	249.21
Sterol	390.88
Sterol	560.94
Sterol	353.97
Sterol	284.59
Sterol	345.59
Sterol	239.37
Sterol	346.38
Sterol	229.68
Sterol	385.17
Sterol	327.34
Sterol	511.28
Sterol	395.33
Sterol	390.41
Sterol	352.28
Sterol	337.02
Sterol	292.56
Sterol	225.21
Sterol	410.67
Sterol	703.55
Sterol	359.08
Sterol	373.79
Sterol	342.22
Sterol	329.89
Sterol	329.56
Sterol	395.51
Sterol	306.6
Sterol	314.77
Sterol	335.93
Sterol	339.55
Sterol	395.87
Sterol	308.19
Sterol	502.23
Sterol	285.82
Sterol	279.76
Sterol	305.71
Sterol	333.96
Sterol	351.19
Sterol	339.69
Sterol	292.05
Sterol	296.96
Sterol	294.92
Sterol	357.47
Sterol	329.02
Sterol	333.62
Sterol	355.65
Sterol	331.33
Sterol	355.68
Sterol	278.1
Sterol	313.38
Sterol	240.96
Sterol	420.78
Sterol	373.05
Sterol	328.09
Sterol	325.58
Sterol	346.93
Sterol	380.41
Sterol	270.89
Sterol	375.65
Sterol	296.47
Sterol	389.77
Sterol	324.56
Sterol	290.14
Sterol	417.05
Sterol	315.81
Sterol	312.28
Sterol	526.5
Sterol	364.86
Sterol	352.62
Sterol	255.69
Sterol	318.53
Sterol	256.1
Sterol	313.73
Sterol	232.03
Sterol	218.46
Sterol	239.5
Sterol	330.65
Sterol	281.1
Sterol	342.42
Sterol	308.91
Sterol	331.22
Sterol	311.65
Sterol	258.66
Sterol	364.79
Sterol	320.3
Sterol	374.78
Sterol	284
Sterol	423.86
Sterol	391.33
Sterol	362.19
Sterol	209.03
Sterol	349.91
Sterol	342.46
Sterol	289.83
Sterol	310.11
Sterol	351.64
Sterol	418.37
Sterol	276.4
Sterol	324.78
Sterol	383.68
Sterol	322.44
Sterol	332.83
Sterol	365.2
Sterol	235.93
Sterol	361.59
Sterol	266.49
Sterol	313.21
Sterol	337.08
Sterol	309.98
Sterol	371.34
Sterol	460.36
Sterol	383.45
Sterol	363.91
Sterol	293.62
Sterol	313.43
Sterol	242.29
Sterol	384.13
Sterol	280.65
Sterol	363.35
Sterol	331.76
Sterol	308.91
Sterol	383.57
Sterol	292.79
Sterol	226.99
Sterol	284.47
Sterol	371.53
Sterol	332.65
Sterol	359.49
Sterol	303.99
Sterol	223.31
Sterol	324.97
Sterol	409.89
Sterol	315.33
Sterol	322.87
Sterol	336.22
Sterol	395.47
Sterol	246
Sterol	252.91
Sterol	432.95
Sterol	292.47
Sterol	330.36
Sterol	337.13
Sterol	241.97
Sterol	306.63
Sterol	354.56
Sterol	302.19
Sterol	377.9
Sterol	302.88
Sterol	327.58
Sterol	336.88
Sterol	335.03
Sterol	305.91
Sterol	274
Sterol	217.09
Sterol	247.07
Sterol	276.97
Sterol	465.14
Sterol	316.65
Sterol	384.2
Sterol	337.39
Sterol	234.35
Sterol	274.43
Sterol	223.72
Sterol	329.2
Sterol	312.02
Sterol	284.16
Sterol	268.18
Sterol	297.3
Sterol	316.47
Sterol	399.1
Sterol	264.97
Sterol	297.38
Sterol	295.51
Sterol	386.69
Sterol	378.1
Sterol	366.63
Sterol	315.34
Sterol	267.75
Sterol	366.69
Sterol	331.87
Sterol	306.44
Sterol	237.2
Sterol	304.7
Sterol	268.12
Sterol	378.32
Sterol	321.73
Sterol	335.02
Sterol	223.15
Sterol	425.09
Sterol	296.91
Sterol	392.64
Sterol	353.85
Sterol	370.05
Sterol	266.26
Sterol	395.94
Sterol	342.66
Sterol	1121.01
Sterol	350.14
Sterol	293.92
Sterol	355.22
Sterol	364.77
Sterol	328.8
Sterol	271.71
Sterol	348.17
Sterol	250.38
Sterol	342.46
Sterol	237.01
Sterol	305.73
Sterol	301.35
Sterol	222.75
Sterol	321.52
Sterol	345.46
Sterol	556.66
Sterol	293.93
Sterol	340.97
Sterol	330.98
Sterol	399.73
Sterol	513.83
Sterol	368.88
Sterol	231.76
Sterol	330.37
Sterol	270.68
Sterol	367.77
Sterol	312.88
Sterol	374.04
Sterol	353.15
Sterol	481.26
Sterol	299.21
Sterol	341.12
Sterol	348.44
Sterol	370.74
Sterol	294.15
Sterol	307.79
Sterol	373.02
Sterol	336.14
Sterol	338.81
Sterol	292.79
Sterol	280.44
Sterol	287.55
Sterol	1022.91
Sterol	381.57
Sterol	264.79
Sterol	303.82
Sterol	362.89
Sterol	434.82
Sterol	306.55
Sterol	360.24
Sterol	442.4
Sterol	267
Sterol	460.6
Sterol	345.71
Sterol	279.68
Sterol	252
Sterol	416.34
Sterol	400.93
Sterol	296.42
Sterol	352.9
Sterol	331.97
Sterol	351.53
Sterol	318.35
Sterol	363.91
Sterol	250.41
Sterol	267
Sterol	378.28
Sterol	252.74
Sterol	388.3
Sterol	308.46
Sterol	572.68
Sterol	245.87
Sterol	340.95
Sterol	274.87
Sterol	249.35
Sterol	243.11
Sterol	298.15
Sterol	301.29
Sterol	292.38
Sterol	333.36
Sterol	296.54
Sterol	401.33
Sterol	332.23
Sterol	283.4
Sterol	287.67
Sterol	379.57
Sterol	299.09
Sterol	319.54
Sterol	424.03
Sterol	445.81
Sterol	329.98
Sterol	344.58
Sterol	333.66
Sterol	386.7
Sterol	396.56
Sterol	287.02
Sterol	321.22
Sterol	327.35
Sterol	228.8
Sterol	283.64
Sterol	312.55
Sterol	297.23
Sterol	336.2
Sterol	351.43
Sterol	318.15
Sterol	268.36
Sterol	292.63
Sterol	341.4
Sterol	328.93
Sterol	355.56
Sterol	337.84
Sterol	302.67
Sterol	615.34
Sterol	379.79
Sterol	333.04
Sterol	394.52
Sterol	331.95
Sterol	377.68
Sterol	348.55
Sterol	396.4
Sterol	279.04
Sterol	349.16
Sterol	398.34
Sterol	325.75
Sterol	322.17
Sterol	299.4
Sterol	334.56
Sterol	320.67
Sterol	315.03
Sterol	394.33
Sterol	292.41
Sterol	369.14
Sterol	307.39
Sterol	292.81
Sterol	312.84
Sterol	338.66
Sterol	354.68
Sterol	334.19
Sterol	321.29
Sterol	219.61
Sterol	362.92
Sterol	286.57
Sterol	323.94
Sterol	327.47
Sterol	355.73
Sterol	412.88
Sterol	365.81
Sterol	267.23
Sterol	274.94
Sterol	333.61
Sterol	448.16
Sterol	328.14
Sterol	279.78
Sterol	321.41
Sterol	323.01
Sterol	276.4
Sterol	342.16
Sterol	380.76
Sterol	302.87
Sterol	381.26
Sterol	276.1
Sterol	330.85
Sterol	681.11
Sterol	406.61
Sterol	288.31
Sterol	326.66
Sterol	304.24
Sterol	313.1
Sterol	1146.66
Sterol	370.6
Sterol	315.92
Sterol	353.18
Sterol	360.55
Sterol	259.83
Sterol	280.34
Sterol	357.23
Sterol	318.57
Sterol	310.06
Sterol	336.53
Sterol	344.35
Sterol	336.39
Sterol	362.86
Sterol	360.77
Sterol	288.42
Sterol	302.27
Sterol	308.73
Sterol	327.13
Sterol	358.15
Sterol	241.44
Sterol	395.45
Sterol	335.13
Sterol	251.86
Sterol	294.96
Sterol	286.07
Sterol	399.73
Sterol	341.76
Sterol	332.03
Sterol	383.89
Sterol	329.38
Sterol	313.44
Sterol	330.06
Sterol	324.95
Sterol	268.42
Sterol	276.9
Sterol	196.42
Sterol	297.55
Sterol	312.61
Sterol	405.86
Sterol	279.14
Sterol	224.95
Sterol	334.28
Sterol	322.57
Sterol	378.83
Sterol	339.38
Sterol	313.22
Sterol	323.49
Sterol	251.4
Sterol	478.56
Sterol	364.69
Sterol	355.76
Sterol	365.33
Sterol	280.62
Sterol	284.03
Sterol	344.33
Sterol	308.24
Sterol	384.6
Sterol	357.68
Sterol	355.68
Sterol	353.8
Sterol	288.45
Sterol	334.69
Sterol	315.43
Sterol	293.09
Sterol	356.71
Sterol	304.04
Sterol	303.46
Sterol	340.76
Sterol	351.22
Sterol	342.03
Sterol	376.14
Sterol	309.88
Sterol	540.31
Sterol	440.01
Sterol	293.84
Sterol	328.1
Sterol	307.54
Sterol	432.53
Sterol	284.28
Sterol	355.9
Sterol	342.05
Sterol	381.08
Sterol	394.69
Sterol	280.42
Sterol	321.29
Sterol	322.91
Sterol	302.96
Sterol	326.27
Sterol	358.35
Sterol	333.47
Sterol	195.34
Sterol	281.7
Sterol	347.14
Sterol	351.22
Sterol	466.8
Sterol	328.01
Sterol	348.85
Sterol	345.63
Sterol	359.71
Sterol	337.2
Sterol	409.24
Sterol	261.23
Sterol	351.17
Sterol	320.51
Sterol	297.22
Sterol	257.12
Sterol	304.93
Sterol	313.49
Sterol	408.18
Sterol	298.18
Sterol	272.8
Sterol	280.2
Sterol	346.49
Sterol	210.35
Sterol	335.55
Sterol	293.87
Sterol	330.42
Sterol	311.79
Sterol	418.14
Sterol	334.79
Sterol	280.26
Sterol	412.8
Sterol	369.86
Sterol	378.15
Sterol	340.14
Sterol	399.95
Sterol	234.32
Sterol	349.7
Sterol	340.7
Sterol	387.1
Sterol	290.08
Sterol	309.49
Sterol	296.31
Sterol	364.57
Sterol	329.44
Sterol	307.6
Sterol	346.14
Sterol	308.05
Sterol	378.25
Sterol	319.37
Sterol	347.66
Sterol	346.59
Sterol	337.48
Sterol	437.42
Sterol	357.45
Sterol	235.25
Sterol	315.97
Sterol	382.63
Sterol	317.96
Sterol	298.96
Sterol	328.85
Sterol	269.92
Sterol	303.51
Sterol	239.98
Sterol	344.21
Sterol	395.77
Sterol	312.1
Sterol	338.16
Sterol	353.05
Sterol	288.67
Sterol	344.31
Sterol	259.9
Sterol	397.39
Sterol	348.04
Sterol	323.44
Sterol	336.05
Sterol	310.72
Sterol	371.18
Sterol	439.29
Sterol	340.59
Sterol	306.36
Sterol	321.96
Sterol	343.23
Sterol	234.13
Sterol	263.21
Sterol	371.48
Sterol	278.06
Sterol	282.83
Sterol	298.75
Sterol	345.23
Sterol	271.32
Sterol	353.08
Sterol	374.87
Sterol	313.62
Sterol	374.12
Sterol	285.59
Sterol	327.04
Sterol	344.1
Sterol	377.66
Sterol	316.29
Sterol	340.65
Sterol	346.03
Sterol	384.59
Sterol	333.2
Sterol	193.96
Sterol	313.21
Sterol	214.95
Sterol	334.95
Sterol	221.15
Sterol	273.87
Sterol	354.41
Sterol	373.04
Sterol	400.78
Sterol	403.65
Sterol	316.36
Sterol	376.72
Sterol	297.1
Sterol	238.88
Sterol	228.98
Sterol	359.79
Sterol	441.94
Sterol	301.91
Sterol	310.72
Sterol	346.3
Sterol	394.03
Sterol	347.97
Sterol	310.64
Sterol	254.92
Sterol	315.26
Sterol	222.56
Sterol	375.38
Sterol	307.64
Sterol	317.57
Sterol	389.45
Sterol	394.63
Sterol	301.78
Sterol	267.9
Sterol	298.54
Sterol	324.95
Sterol	250.55
Sterol	307.68
Sterol	315.4
Sterol	296.07
Sterol	426.24
Sterol	192.32
Sterol	540.77
Sterol	384.38
Sterol	354.22
Sterol	233.34
Sterol	271.16
Sterol	269.69
Sterol	322.61
Sterol	567.18
Sterol	320.25
Sterol	254.04
Sterol	291.89
Sterol	306.7
Sterol	324.69
Sterol	360.68
Sterol	240.81
Sterol	304.98
Sterol	585.52
Sterol	256.09
Sterol	304.93
Sterol	308.47
Sterol	380.66
Sterol	512.41
Sterol	280.56
Sterol	298.72
Sterol	318.42
Sterol	333.14
Sterol	248.28
Sterol	304
Sterol	353.39
Sterol	292.56
Sterol	345.57
Sterol	285.15
Sterol	299.4
Sterol	335.18
Sterol	313.73
Sterol	382.63
Sterol	348.55
Sterol	307.65
Sterol	269.71
Sterol	327.97
Sterol	334.46
Sterol	312.83
Sterol	202.42
Sterol	287.14
Sterol	368.56
Sterol	310.33
Sterol	284.88
Sterol	342.15
Sterol	236.77
Sterol	361.07
Sterol	316.85
Sterol	327.89
Sterol	264.49
Sterol	263.3
Sterol	252.25
Sterol	340.43
Sterol	323.84
Sterol	323.73
Sterol	322.9
Sterol	430.46
Sterol	349.1
Sterol	296.82
Sterol	301.1
Sterol	419.51
Sterol	322.81
Sterol	340.11
Sterol	283.8
Sterol	304.12
Sterol	282.53
Sterol	302.57
Sterol	334.78
Sterol	366.46
Sterol	328.74
Sterol	296.91
Sterol	351.33
Sterol	330.25
Sterol	341.06
Sterol	286.31
Sterol	308.19
Sterol	277.74
Sterol	288.61
Sterol	338.49
Sterol	341.01
Sterol	381.32
Sterol	319.16
Sterol	302.07
Sterol	354.55
Sterol	557.78
Sterol	361.16
Sterol	390.67
Sterol	250.63
Sterol	321.18
Sterol	308.5
Sterol	386.11
Sterol	363.28
Sterol	321.42
Sterol	324.95
Sterol	297.45
Sterol	371.29
Sterol	314.38
Sterol	311.95
Sterol	352.97
Sterol	408.11
Sterol	325.22
Sterol	315.6
Sterol	285.75
Sterol	422.95
Sterol	310.22
Sterol	301.92
Sterol	360.44
Sterol	366.43
Sterol	382.68
Sterol	359.14
Sterol	512.33
Sterol	362.7
Sterol	302.39
Sterol	303.29
Sterol	346.54
Sterol	307.3
Sterol	291.76
Sterol	264.45
Sterol	256.48
Sterol	284.58
Sterol	349.95
Sterol	407.23
Sterol	244.25
Sterol	263.66
Sterol	299.73
Sterol	311.2
Sterol	273.8
Sterol	353.86
Sterol	408.14
Sterol	257.22
Sterol	209.13
Sterol	347.61
Sterol	345.61
Sterol	291.6
Sterol	279.05
Sterol	314.47
Sterol	370.17
Sterol	477.44
Sterol	316.1
Sterol	313.53
Sterol	363.78
Sterol	335.29
Sterol	280.8
Sterol	380.39
Sterol	341.62
Sterol	446.62
Sterol	359.17
Sterol	313.32
Sterol	382.95
Sterol	371.49
Sterol	439.85
Sterol	304.32
Sterol	361.22
Sterol	322.04
Sterol	242.42
Sterol	324.57
Sterol	220.2
Sterol	460.45
Sterol	325.26
Sterol	324.6
Sterol	286.7
Sterol	351.44
Sterol	329.75
Sterol	270.05
Sterol	403.99
Sterol	431.55
Sterol	358.16
Sterol	309.41
Sterol	316.87
Sterol	349.79
Sterol	333.28
Sterol	363.2
Sterol	340.41
Sterol	356.64
Sterol	302.34
Sterol	318.19
Sterol	323.66
Sterol	355.75
Sterol	332.55
Sterol	326.28
Sterol	381.16
Sterol	318.03
Sterol	259.35
Sterol	427.56
Sterol	405.43
Sterol	224.21
Sterol	469.78
Sterol	330.68
Sterol	274.69
Sterol	316.4
Sterol	347.02
Sterol	324.53
Sterol	327.83
Sterol	327.03
Sterol	327.57
Sterol	333.86
Sterol	325.85
Sterol	361.07
Sterol	260.47
Sterol	348.56
Sterol	245.1
Sterol	357.11
Sterol	327.7
Sterol	339.4
Sterol	348.65
Sterol	381.14
Sterol	295.16
Sterol	360.71
Sterol	323.74
Sterol	261.83
Sterol	280.6
Sterol	300.16
Sterol	316.04
Sterol	300.95
Sterol	343.77
Sterol	344.5
Sterol	403.3
Sterol	322.88
Sterol	406.54
Sterol	378.04
Sterol	390.93
Sterol	230.98
Sterol	332.78
Sterol	251.57
Sterol	387.61
Sterol	331.96
Sterol	311.35
Sterol	282.35
Sterol	332.2
Sterol	347.61
Sterol	378.65
Sterol	310.94
Sterol	364.2
Sterol	341.22
Sterol	332.04
Sterol	316.28
Sterol	328.57
Sterol	398.96
Sterol	376.7
Sterol	340.79
Sterol	1319.56
Sterol	310.32
Sterol	337.56
Sterol	313.72
Sterol	307.74
Sterol	351.63
Sterol	311.58
Sterol	292.18
Sterol	312.88
Sterol	511.92
Sterol	225.68
Sterol	367.36
Sterol	386.39
Sterol	277.38
Sterol	326.2
Sterol	325.26
Sterol	252
Sterol	896.03
Sterol	346.69
Sterol	281.98
Sterol	311.07
Sterol	365.6
Sterol	355.31
Sterol	290.59
Sterol	292.12
Sterol	274.13
Sterol	780.45
Sterol	258.04
Sterol	352.26
Sterol	318.94
Sterol	317.53
Sterol	357.98
Sterol	315.94
Sterol	312.64
Sterol	295.51
Sterol	490.25
Sterol	315.73
Sterol	315.29
Sterol	651.49
Sterol	269.3
Sterol	320.76
Sterol	182.91
Sterol	386.14
Sterol	390.44
Sterol	293.8
Sterol	333.97
Sterol	330.09
Sterol	390.28
Sterol	313.19
Sterol	327.14
Sterol	235.77
Sterol	370.36
Sterol	326.74
Sterol	341.77
Sterol	329.82
Sterol	416.28
Sterol	325.25
Sterol	338.47
Sterol	306.83
Sterol	241.06
Sterol	324.29
Sterol	351.5
Sterol	330.08
Sterol	337.88
Sterol	316
Sterol	351.08
Sterol	332.15
Sterol	364.13
Sterol	400.85
Sterol	405.89
Sterol	452.73
Sterol	263.21
Sterol	395.63
Sterol	391.93
Sterol	421.02
Sterol	356.53
Sterol	296.68
Sterol	330.56
Sterol	468.94
Sterol	309.59
Sterol	350.11
Sterol	362.56
Sterol	196.52
Sterol	321.24
Sterol	505.89
Sterol	317.16
Sterol	313.93
Sterol	302.32
Sterol	294.7
Sterol	321.57
Sterol	330.95
Sterol	545.34
Sterol	373.39
Sterol	334.9
Sterol	358.86
Sterol	347.74
Sterol	199.36
Sterol	330.93
Sterol	304.73
Sterol	399.44
Sterol	306.91
Sterol	394.82
Sterol	365.28
Sterol	321.86
Sterol	293.24
Sterol	227.27
Sterol	303.12
Sterol	362.68
Sterol	336.79
Sterol	228
Sterol	247.89
Sterol	393.87
Sterol	307.09
Sterol	369.84
Sterol	353.49
Sterol	334.84
Sterol	381.37
Sterol	314.55
Sterol	338.97
Sterol	345.77
Sterol	381.47
Sterol	308.63
Sterol	363.79
Sterol	331.42
Sterol	414.82
Sterol	360.03
Sterol	280.26
Sterol	352.87
Sterol	310.51
Sterol	419.29
Sterol	317.46
Sterol	369
Sterol	422.8
Sterol	359.08
Sterol	329.85
Sterol	349.8
Sterol	648.18
Sterol	438.97
Sterol	281.1
Sterol	298.61
Sterol	359.02
Sterol	311.75
Sterol	302.84
Sterol	223.9
Sterol	251.23
Sterol	315.68
Sterol	391.75
Sterol	345.02
Sterol	266.03
Sterol	338.92
Sterol	293.79
Sterol	421.38
Sterol	359.75
Sterol	367.78
Sterol	232.87
Sterol	382.93
Sterol	195.54
Sterol	356.07
Sterol	348.13
Sterol	298.45
Sterol	259.21
Sterol	315.93
Sterol	312.8
Sterol	304.73
Sterol	306.71
Sterol	373.01
Sterol	297.89
Sterol	425.58
Sterol	299.47
Sterol	309.79
Sterol	385.93
Sterol	373.27
Sterol	345.54
Sterol	291.76
Sterol	270.84
Sterol	433.09
Sterol	364.13
Sterol	347.85
Sterol	288.79
Sterol	421.04
Sterol	312.9
Sterol	247.74
Sterol	372.93
Sterol	285.68
Sterol	409.76
Sterol	275.99
Sterol	344.97
Sterol	198.69
Sterol	489.02
Sterol	358.33
Sterol	268.45
Sterol	311.26
Sterol	322
Sterol	360.94
Sterol	249.08
Sterol	389.86
Sterol	369.9
Sterol	393.41
Sterol	408.67
Sterol	219.79
Sterol	328.16
Sterol	391.14
Sterol	352.14
Sterol	330.95
Sterol	358.49
Sterol	383.56
Sterol	335.96
Sterol	390.68
Sterol	322.53
Sterol	409.69
Sterol	311.63
Sterol	344.86
Sterol	360.45
Sterol	359.22
Sterol	288.77
Sterol	298.48
Sterol	332.33
Sterol	532.63
Sterol	314.5
Sterol	344.19
Sterol	295.37
Sterol	357.95
Sterol	373.04
Sterol	302.37
Sterol	247.6
Sterol	285.67
Sterol	371.95
Sterol	312.99
Sterol	375.1
Sterol	237.61
Sterol	343.91
Sterol	352.55
Sterol	323.57
Sterol	366.75
Sterol	344.43
Sterol	476.54
Sterol	280.07
Sterol	329.66
Sterol	353.65
Sterol	293.86
Sterol	372.37
Sterol	354.16
Sterol	333.74
Sterol	326.79
Sterol	382.1
Sterol	425.61
Sterol	252.72
Sterol	395
Sterol	256.96
Sterol	353.51
Sterol	289.63
Sterol	275.29
Sterol	298.01
Sterol	284.69
Sterol	346.35
Sterol	477.9
Sterol	295.59
Sterol	465.53
Sterol	340.92
Sterol	355.87
Sterol	429.26
Sterol	394.1
Sterol	289.3
Sterol	271.31
Sterol	571.32
Sterol	336.35
Sterol	385.72
Sterol	316.19
Sterol	351.05
Sterol	374.39
Sterol	312.29
Sterol	315.86
Sterol	344.1
Sterol	326.11
Sterol	325.4
Sterol	649.36
Sterol	357.87
Sterol	346.2
Sterol	313.21
Sterol	433.82
Sterol	384.62
Sterol	302.8
Sterol	411.62
Sterol	371.12
Sterol	373.18
Sterol	257.09
Sterol	249.99
Sterol	344.64
Sterol	368.29
Sterol	336.03
Sterol	249.3
Sterol	325.75
Sterol	358.5
Sterol	310.57
Sterol	350.32
Sterol	341.74
Sterol	327.72
Sterol	339.52
Sterol	424.64
Sterol	264.22
Sterol	331.56
Sterol	327.76
Sterol	342.53
Sterol	413.99
Sterol	346.59
Sterol	341.37
Sterol	294.2
Sterol	517.25
Sterol	274.8
Sterol	287.06
Sterol	309.7
Sterol	334.72
Sterol	546.34
Sterol	287.45
Sterol	280.49
Sterol	332.25
Sterol	297.95
Sterol	422.72
Sterol	317.46
Sterol	367.93
Sterol	316.67
Sterol	291.44
Sterol	317.09
Sterol	289.56
Sterol	306.07
Sterol	354.6
Sterol	316.66
Sterol	355.73
Sterol	389.98
Sterol	305.11
Sterol	310.94
Sterol	402.15
Sterol	362.74
Sterol	337.89
Sterol	300.27
Sterol	358.34
Sterol	455.38
Sterol	352.42
Sterol	290.98
Sterol	359.8
Sterol	354.28
Sterol	313.53
Sterol	367.44
Sterol	368.86
Sterol	291.25
Sterol	440.25
Sterol	330
Sterol	303.55
Sterol	308.33
Sterol	359.92
Sterol	368.65
Sterol	323.15
Sterol	358.14
Sterol	386.79
Sterol	355.42
Sterol	359.03
Sterol	335.43
Sterol	422.37
Sterol	351.51
Sterol	340.05
Sterol	374.53
Sterol	313.74
Sterol	346.51
Sterol	325.86
Sterol	393.42
Sterol	275.69
Sterol	269.41
Sterol	363.4
Sterol	255.63
Sterol	343.69
Sterol	363.96
Sterol	275.22
Sterol	305.39
Sterol	306.99
Sterol	354.01
Sterol	252.81
Sterol	311.31
Sterol	413.55
Sterol	389.13
Sterol	340.24
Sterol	291.54
Sterol	408.32
Sterol	413.8
Sterol	329.93
Sterol	363.95
Sterol	389.32
Sterol	299.18
Sterol	397.68
Sterol	366.68
Sterol	335.05
Sterol	318.76
Sterol	345.15
Sterol	320.72
Sterol	289.12
Sterol	581.7
Sterol	325.82
Sterol	323.9
Sterol	253.47
Sterol	284.99
Sterol	287.81
Sterol	325.52
Sterol	328.07
Sterol	342.35
Sterol	624.66
Sterol	336.26
Sterol	284.06
Sterol	358.77
Sterol	287.63
Sterol	397.94
Sterol	355.12
Sterol	337.27
Sterol	1125.49
Sterol	389.63
Sterol	339.64
Sterol	427.05
Sterol	293.24
Sterol	240.35
Sterol	342.58
Sterol	304.43
Sterol	367.3
Sterol	239.04
Sterol	376.76
Sterol	305.1
Sterol	253.67
Sterol	297.36
Sterol	361.9
Sterol	344.46
Sterol	247.86
Sterol	268.67
Sterol	326.74
Sterol	282.81
Sterol	313.35
Sterol	412.25
Sterol	348.5
Sterol	352.93
Sterol	322.78
Sterol	320.94
Sterol	392.84
Sterol	291.88
Sterol	304.13
Sterol	229.05
Sterol	360.21
Sterol	357.32
Sterol	223.9
Sterol	282.83
Sterol	327.33
Sterol	411.2
Sterol	301.42
Sterol	218.45
Sterol	274.5
Sterol	357.7
Sterol	206.94
Sterol	329.02
Sterol	329.74
Sterol	329.48
Sterol	229.04
Sterol	838.69
Sterol	335.25
Sterol	308.18
Sterol	355.05
Sterol	266.48
Sterol	333.42
Sterol	355.25
Sterol	371.35
Sterol	323.85
Sterol	353.76
Sterol	331.71
Sterol	318.26
Sterol	291.41
Sterol	228.3
Sterol	290.83
Sterol	324.12
Sterol	247.28
Sterol	440.71
Sterol	306.95
Sterol	311.57
Sterol	314.48
Sterol	360.44
Sterol	370.52
Sterol	367.27
Sterol	327.04
Sterol	354.54
Sterol	321.02
Sterol	703.11
Sterol	320.43
Sterol	360.6
Sterol	343.97
Sterol	320.93
Sterol	300.7
Sterol	303.08
Sterol	334.48
Sterol	310.4
Sterol	299.79
Sterol	373.13
Sterol	342.62
Sterol	363.69
Sterol	411.6
Sterol	336.3
Sterol	253.52
Sterol	358.3
Sterol	329.56
Sterol	342.83
Sterol	358.47
Sterol	353.4
Sterol	357.06
Sterol	299.57
Sterol	377.27
Sterol	350.78
Sterol	402.08
Sterol	364.32
Sterol	351.2
Sterol	335.54
Sterol	235.28
Sterol	333.73
Sterol	373.7
Sterol	468.71
Sterol	380.84
Sterol	287.09
Sterol	282.06
Sterol	350.3
Sterol	316.32
Sterol	410.83
Sterol	192.56
Sterol	406.79
Sterol	400.99
Sterol	327.39
Sterol	287.67
Sterol	326.34
Sterol	379.95
Sterol	333.97
Sterol	413.38
Sterol	316.55
Sterol	390.48
Sterol	327.85
Sterol	252.68
Sterol	300.75
Sterol	306.55
Sterol	305.91
Sterol	255.39
Sterol	294.3
Sterol	410.63
Sterol	623.88
Sterol	328.45
Sterol	367.63
Sterol	338.31
Sterol	277.9
Sterol	310.49
Sterol	228.85
Sterol	251.78
Sterol	409.87
Sterol	266.36
Sterol	348.59
Sterol	322.08
Sterol	323.25
Sterol	313.21
Sterol	309.73
Sterol	352.31
Sterol	272.69
Sterol	341.02
Sterol	314.99
Sterol	264.32
Sterol	389.75
Sterol	259.1
Sterol	333.74
Sterol	353.28
Sterol	323.07
Sterol	284.89
Sterol	369.34
Sterol	362.97
Sterol	248.7
Sterol	414.65
Sterol	436.21
Sterol	283.42
Sterol	296.47
Sterol	317
Sterol	296.83
Sterol	284.22
Sterol	424.07
Sterol	216.62
Sterol	290.59
Sterol	233.86
Sterol	431.83
Sterol	361.17
Sterol	328.75
Sterol	337.38
Sterol	367.05
Sterol	380.7
Sterol	255.68
Sterol	251.08
Sterol	291.26
Sterol	359.51
Sterol	326.78
Sterol	370.25
Sterol	340.02
Sterol	364.34
Sterol	256.85
Sterol	292.79
Sterol	431.17
Sterol	274.85
Sterol	363.07
Sterol	401.55
Sterol	346.57
Sterol	333.4
Sterol	318.31
Sterol	350.06
Sterol	243.01
Sterol	324.63
Sterol	265.55
Sterol	356.5
Sterol	454.61
Sterol	445.19
Sterol	297.58
