class	hydrophobicity_score
Glycerophospholipid	57.96
Glycerophospholipid	42.2
Glycerophospholipid	55.43
Glycerophospholipid	72.57
Glycerophospholipid	73.0
Glycerophospholipid	17.5
Glycerophospholipid	61.88
Glycerophospholipid	68.0
Glycerophospholipid	0.0
Glycerophospholipid	79.35
Glycerophospholipid	47.69
Glycerophospholipid	-25.5
Glycerophospholipid	83.82
Glycerophospholipid	67.5
Glycerophospholipid	32.41
Glycerophospholipid	56.91
Glycerophospholipid	0.0
Glycerophospholipid	61.0
Glycerophospholipid	48.14
Glycerophospholipid	44.5
Glycerophospholipid	47.83
Glycerophospholipid	48.83
Glycerophospholipid	35.22
Glycerophospholipid	70.83
Glycerophospholipid	19.43
Glycerophospholipid	50.67
Glycerophospholipid	20.56
Glycerophospholipid	40.35
Glycerophospholipid	31.6
Glycerophospholipid	62.22
Glycerophospholipid	28.25
Glycerophospholipid	19.1
Glycerophospholipid	41.67
Glycerophospholipid	67.0
Glycerophospholipid	59.5
Glycerophospholipid	49.56
Glycerophospholipid	10.62
Glycerophospholipid	59.17
Glycerophospholipid	43.25
Glycerophospholipid	59.89
Glycerophospholipid	58.73
Glycerophospholipid	46.85
Glycerophospholipid	38.44
Glycerophospholipid	56.75
Glycerophospholipid	36.15
Glycerophospholipid	32.13
Glycerophospholipid	32.53
Glycerophospholipid	60.33
Glycerophospholipid	75.27
Glycerophospholipid	54.75
Glycerophospholipid	62.93
Glycerophospholipid	33.0
Glycerophospholipid	70.0
Glycerophospholipid	33.25
Glycerophospholipid	53.55
Glycerophospholipid	59.6
Glycerophospholipid	62.22
Glycerophospholipid	52.12
Glycerophospholipid	43.25
Glycerophospholipid	64.8
Glycerophospholipid	16.0
Glycerophospholipid	77.75
Glycerophospholipid	57.79
Glycerophospholipid	74.44
Glycerophospholipid	78.17
Glycerophospholipid	63.86
Glycerophospholipid	37.9
Glycerophospholipid	74.17
Glycerophospholipid	54.8
Glycerophospholipid	8.12
Glycerophospholipid	55.62
Glycerophospholipid	59.59
Glycerophospholipid	40.44
Glycerophospholipid	12.4
Glycerophospholipid	33.29
Glycerophospholipid	52.0
Glycerophospholipid	70.74
Glycerophospholipid	41.14
Glycerophospholipid	49.21
Glycerophospholipid	54.46
Glycerophospholipid	13.0
Glycerophospholipid	39.5
Glycerophospholipid	38.29
Glycerophospholipid	49.09
Glycerophospholipid	46.65
Glycerophospholipid	42.75
Glycerophospholipid	55.62
Glycerophospholipid	26.5
Glycerophospholipid	31.75
Glycerophospholipid	51.12
Glycerophospholipid	42.67
Glycerophospholipid	67.53
Glycerophospholipid	55.0
Glycerophospholipid	75.0
Glycerophospholipid	66.22
Glycerophospholipid	62.93
Glycerophospholipid	62.67
Glycerophospholipid	8.8
Glycerophospholipid	42.5
Glycerophospholipid	55.55
Glycerophospholipid	33.85
Glycerophospholipid	66.16
Glycerophospholipid	84.0
Glycerophospholipid	54.12
Glycerophospholipid	49.17
Glycerophospholipid	0.0
Glycerophospholipid	41.08
Glycerophospholipid	80.0
Glycerophospholipid	38.5
Glycerophospholipid	42.2
Glycerophospholipid	69.33
Glycerophospholipid	11.4
Glycerophospholipid	65.21
Glycerophospholipid	91.43
Glycerophospholipid	49.11
Glycerophospholipid	35.58
Glycerophospholipid	40.75
Glycerophospholipid	49.6
Glycerophospholipid	78.0
Glycerophospholipid	61.09
Glycerophospholipid	30.83
Glycerophospholipid	66.6
Glycerophospholipid	12.71
Glycerophospholipid	46.62
Glycerophospholipid	69.25
Glycerophospholipid	44.9
Glycerophospholipid	38.11
Glycerophospholipid	35.75
Glycerophospholipid	80.22
Glycerophospholipid	34.5
Glycerophospholipid	27.17
Glycerophospholipid	37.31
Glycerophospholipid	0.0
Glycerophospholipid	22.71
Glycerophospholipid	11.45
Glycerophospholipid	82.33
Glycerophospholipid	48.05
Glycerophospholipid	55.55
Glycerophospholipid	69.43
Glycerophospholipid	55.75
Glycerophospholipid	57.67
Glycerophospholipid	95.0
Glycerophospholipid	55.56
Glycerophospholipid	52.0
Glycerophospholipid	52.0
Glycerophospholipid	67.57
Glycerophospholipid	74.4
Glycerophospholipid	67.3
Glycerophospholipid	12.5
Glycerophospholipid	90.27
Glycerophospholipid	78.71
Glycerophospholipid	70.73
Glycerophospholipid	47.64
Glycerophospholipid	37.7
Glycerophospholipid	54.06
Glycerophospholipid	46.55
Glycerophospholipid	37.67
Glycerophospholipid	55.12
Glycerophospholipid	44.33
Glycerophospholipid	58.43
Glycerophospholipid	-20.5
Glycerophospholipid	51.2
Glycerophospholipid	14.75
Glycerophospholipid	32.0
Glycerophospholipid	53.5
Glycerophospholipid	46.44
Glycerophospholipid	25.33
Glycerophospholipid	60.67
Glycerophospholipid	54.18
Glycerophospholipid	16.5
Glycerophospholipid	54.36
Glycerophospholipid	67.14
Glycerophospholipid	38.13
Glycerophospholipid	47.67
Glycerophospholipid	29.6
Glycerophospholipid	53.13
Glycerophospholipid	33.75
Glycerophospholipid	28.0
Glycerophospholipid	-19.6
Glycerophospholipid	36.56
Glycerophospholipid	21.0
Glycerophospholipid	55.86
Glycerophospholipid	57.0
Glycerophospholipid	49.7
Glycerophospholipid	52.95
Glycerophospholipid	62.57
Glycerophospholipid	70.39
Glycerophospholipid	61.9
Glycerophospholipid	64.0
Glycerophospholipid	10.0
Glycerophospholipid	15.33
Glycerophospholipid	61.04
Glycerophospholipid	60.5
Glycerophospholipid	25.83
Glycerophospholipid	51.2
Glycerophospholipid	5.83
Glycerophospholipid	57.42
Glycerophospholipid	47.75
Glycerophospholipid	53.29
Glycerophospholipid	38.83
Glycerophospholipid	66.05
Glycerophospholipid	0.0
Glycerophospholipid	68.0
Glycerophospholipid	53.75
Glycerophospholipid	71.33
Glycerophospholipid	66.75
Glycerophospholipid	52.88
Glycerophospholipid	58.38
Glycerophospholipid	58.88
Glycerophospholipid	-19.6
Glycerophospholipid	38.62
Glycerophospholipid	34.25
Glycerophospholipid	61.38
Glycerophospholipid	61.78
Glycerophospholipid	69.5
Glycerophospholipid	37.77
Glycerophospholipid	0.0
Glycerophospholipid	75.29
Glycerophospholipid	55.74
Glycerophospholipid	37.17
Glycerophospholipid	15.08
Glycerophospholipid	-5.0
Glycerophospholipid	38.0
Glycerophospholipid	-10.0
Glycerophospholipid	58.26
Glycerophospholipid	61.78
Glycerophospholipid	53.11
Glycerophospholipid	56.85
Glycerophospholipid	51.18
Glycerophospholipid	62.62
Glycerophospholipid	28.25
Glycerophospholipid	24.83
Glycerophospholipid	55.62
Glycerophospholipid	60.0
Glycerophospholipid	16.33
Glycerophospholipid	71.11
Glycerophospholipid	39.71
Glycerophospholipid	30.25
Glycerophospholipid	62.74
Glycerophospholipid	79.17
Glycerophospholipid	80.67
Glycerophospholipid	39.0
Glycerophospholipid	42.14
Glycerophospholipid	63.2
Glycerophospholipid	43.29
Glycerophospholipid	6.0
Glycerophospholipid	54.4
Glycerophospholipid	75.54
Glycerophospholipid	83.5
Glycerophospholipid	71.43
Glycerophospholipid	58.29
Glycerophospholipid	39.2
Glycerophospholipid	69.3
Glycerophospholipid	77.88
Glycerophospholipid	48.0
Glycerophospholipid	63.0
Glycerophospholipid	78.08
Glycerophospholipid	29.33
Glycerophospholipid	39.86
Glycerophospholipid	37.3
Glycerophospholipid	23.4
Glycerophospholipid	68.0
Glycerophospholipid	51.0
Glycerophospholipid	60.09
Glycerophospholipid	74.38
Glycerophospholipid	42.32
Glycerophospholipid	65.32
Glycerophospholipid	50.87
Glycerophospholipid	28.91
Glycerophospholipid	52.0
Glycerophospholipid	0.0
Glycerophospholipid	43.09
Glycerophospholipid	55.47
Glycerophospholipid	61.29
Glycerophospholipid	27.5
Glycerophospholipid	60.22
Glycerophospholipid	80.0
Glycerophospholipid	16.2
Glycerophospholipid	48.2
Glycerophospholipid	40.75
Glycerophospholipid	59.0
Glycerophospholipid	40.08
Glycerophospholipid	37.44
Glycerophospholipid	70.71
Glycerophospholipid	60.64
Glycerophospholipid	22.17
Glycerophospholipid	64.95
Glycerophospholipid	34.5
Glycerophospholipid	58.38
Glycerophospholipid	63.67
Glycerophospholipid	39.0
Glycerophospholipid	47.64
Glycerophospholipid	58.0
Glycerophospholipid	2.83
Glycerophospholipid	71.38
Glycerophospholipid	38.9
Glycerophospholipid	47.57
Glycerophospholipid	33.25
Glycerophospholipid	63.67
Glycerophospholipid	50.06
Glycerophospholipid	61.75
Glycerophospholipid	50.83
Glycerophospholipid	21.0
Glycerophospholipid	82.6
Glycerophospholipid	28.67
Glycerophospholipid	58.96
Glycerophospholipid	86.33
Glycerophospholipid	74.27
Glycerophospholipid	52.67
Glycerophospholipid	37.55
Glycerophospholipid	71.5
Glycerophospholipid	26.4
Glycerophospholipid	48.92
Glycerophospholipid	60.67
Glycerophospholipid	-7.0
Glycerophospholipid	68.14
Glycerophospholipid	0.0
Glycerophospholipid	73.2
Glycerophospholipid	63.0
Glycerophospholipid	0.0
Glycerophospholipid	51.46
Glycerophospholipid	18.0
Glycerophospholipid	68.62
Glycerophospholipid	73.67
Glycerophospholipid	31.92
Glycerophospholipid	60.75
Glycerophospholipid	48.33
Glycerophospholipid	41.17
Glycerophospholipid	27.0
Glycerophospholipid	80.86
Glycerophospholipid	56.88
Glycerophospholipid	66.65
Glycerophospholipid	69.09
Glycerophospholipid	84.36
Glycerophospholipid	65.56
Glycerophospholipid	50.33
Glycerophospholipid	5.83
Glycerophospholipid	75.1
Glycerophospholipid	23.6
Glycerophospholipid	66.4
Glycerophospholipid	67.33
Glycerophospholipid	65.57
Glycerophospholipid	47.14
Glycerophospholipid	53.32
Glycerophospholipid	71.5
Glycerophospholipid	53.17
Glycerophospholipid	57.58
Glycerophospholipid	54.89
Glycerophospholipid	27.33
Glycerophospholipid	45.6
Glycerophospholipid	43.12
Glycerophospholipid	36.31
Glycerophospholipid	70.54
Glycerophospholipid	54.75
Glycerophospholipid	38.3
Glycerophospholipid	36.0
Glycerophospholipid	41.67
Glycerophospholipid	43.25
Glycerophospholipid	63.75
Glycerophospholipid	54.94
Glycerophospholipid	32.5
Glycerophospholipid	38.75
Glycerophospholipid	4.5
Glycerophospholipid	79.55
Glycerophospholipid	51.71
Glycerophospholipid	51.82
Glycerophospholipid	55.62
Glycerophospholipid	75.93
Glycerophospholipid	34.3
Glycerophospholipid	0.0
Glycerophospholipid	16.38
Glycerophospholipid	65.38
Glycerophospholipid	20.55
Glycerophospholipid	48.9
Glycerophospholipid	63.47
Glycerophospholipid	75.43
Glycerophospholipid	55.57
Glycerophospholipid	48.0
Glycerophospholipid	71.43
Glycerophospholipid	50.76
Glycerophospholipid	45.12
Glycerophospholipid	48.25
Glycerophospholipid	42.62
Glycerophospholipid	46.33
Glycerophospholipid	59.38
Glycerophospholipid	58.31
Glycerophospholipid	47.81
Glycerophospholipid	79.4
Glycerophospholipid	0.5
Glycerophospholipid	63.0
Glycerophospholipid	54.89
Glycerophospholipid	70.54
Glycerophospholipid	11.14
Glycerophospholipid	-6.67
Glycerophospholipid	58.44
Glycerophospholipid	44.4
Glycerophospholipid	19.43
Glycerophospholipid	66.33
Glycerophospholipid	60.56
Glycerophospholipid	61.92
Glycerophospholipid	17.0
Glycerophospholipid	35.4
Glycerophospholipid	51.86
Glycerophospholipid	64.64
Glycerophospholipid	78.75
Glycerophospholipid	5.0
Glycerophospholipid	77.59
Glycerophospholipid	46.88
Glycerophospholipid	50.92
Glycerophospholipid	0.0
Glycerophospholipid	57.0
Glycerophospholipid	69.25
Glycerophospholipid	57.4
Glycerophospholipid	83.89
Glycerophospholipid	25.33
Glycerophospholipid	-6.67
Glycerophospholipid	43.83
Glycerophospholipid	62.77
Glycerophospholipid	77.0
Glycerophospholipid	49.38
Glycerophospholipid	48.83
Glycerophospholipid	74.75
Glycerophospholipid	49.27
Glycerophospholipid	48.44
Glycerophospholipid	13.11
Glycerophospholipid	31.6
Glycerophospholipid	88.0
Glycerophospholipid	71.0
Glycerophospholipid	45.83
Glycerophospholipid	46.75
Glycerophospholipid	27.43
Glycerophospholipid	45.58
Glycerophospholipid	49.13
Glycerophospholipid	61.0
Glycerophospholipid	36.2
Glycerophospholipid	13.88
Glycerophospholipid	49.0
Glycerophospholipid	29.33
Glycerophospholipid	3.0
Glycerophospholipid	59.0
Glycerophospholipid	63.4
Glycerophospholipid	51.0
Glycerophospholipid	36.27
Glycerophospholipid	45.78
Glycerophospholipid	28.17
Glycerophospholipid	48.27
Glycerophospholipid	58.42
Glycerophospholipid	59.4
Glycerophospholipid	48.44
Glycerophospholipid	18.0
Glycerophospholipid	13.11
Glycerophospholipid	0.0
Glycerophospholipid	50.3
Glycerophospholipid	46.0
Glycerophospholipid	29.91
Glycerophospholipid	32.0
Glycerophospholipid	58.27
Glycerophospholipid	42.33
Glycerophospholipid	44.71
Glycerophospholipid	64.8
Glycerophospholipid	65.94
Glycerophospholipid	48.5
Glycerophospholipid	40.08
Glycerophospholipid	40.0
Glycerophospholipid	74.75
Glycerophospholipid	54.46
Glycerophospholipid	69.8
Glycerophospholipid	68.56
Glycerophospholipid	46.0
Glycerophospholipid	36.0
Glycerophospholipid	35.5
Glycerophospholipid	62.25
Glycerophospholipid	53.5
Glycerophospholipid	65.17
Glycerophospholipid	-27.67
Glycerophospholipid	50.83
Glycerophospholipid	20.67
Glycerophospholipid	66.26
Glycerophospholipid	49.0
Glycerophospholipid	24.33
Glycerophospholipid	66.05
Glycerophospholipid	20.1
Glycerophospholipid	62.5
Glycerophospholipid	0.0
Glycerophospholipid	16.67
Glycerophospholipid	45.43
Glycerophospholipid	69.33
Glycerophospholipid	38.0
Glycerophospholipid	30.67
Glycerophospholipid	46.0
Glycerophospholipid	41.25
Glycerophospholipid	5.18
Glycerophospholipid	40.9
Glycerophospholipid	40.29
Glycerophospholipid	-1.0
Glycerophospholipid	61.67
Glycerophospholipid	68.75
Glycerophospholipid	48.29
Glycerophospholipid	48.59
Glycerophospholipid	66.0
Glycerophospholipid	59.08
Glycerophospholipid	48.5
Glycerophospholipid	0.0
Glycerophospholipid	55.36
Glycerophospholipid	53.0
Glycerophospholipid	51.42
Glycerophospholipid	55.0
Glycerophospholipid	62.44
Glycerophospholipid	70.0
Glycerophospholipid	0.0
Glycerophospholipid	57.38
Glycerophospholipid	28.6
Glycerophospholipid	41.86
Glycerophospholipid	52.88
Glycerophospholipid	66.75
Glycerophospholipid	63.91
Glycerophospholipid	59.58
Glycerophospholipid	29.0
Glycerophospholipid	68.78
Glycerophospholipid	61.29
Glycerophospholipid	63.67
Glycerophospholipid	10.0
Glycerophospholipid	59.67
Glycerophospholipid	63.5
Glycerophospholipid	31.62
Glycerophospholipid	34.44
Glycerophospholipid	30.67
Glycerophospholipid	21.89
Glycerophospholipid	58.21
Glycerophospholipid	50.71
Glycerophospholipid	60.23
Glycerophospholipid	65.47
Glycerophospholipid	67.18
Glycerophospholipid	24.8
Glycerophospholipid	51.94
Glycerophospholipid	7.73
Glycerophospholipid	79.4
Glycerophospholipid	43.67
Glycerophospholipid	71.6
Glycerophospholipid	64.17
Glycerophospholipid	43.43
Glycerophospholipid	10.0
Glycerophospholipid	0.0
Glycerophospholipid	70.0
Glycerophospholipid	83.81
Glycerophospholipid	46.0
Glycerophospholipid	41.55
Glycerophospholipid	43.0
Glycerophospholipid	74.75
Glycerophospholipid	39.5
Glycerophospholipid	42.29
Glycerophospholipid	48.46
Glycerophospholipid	64.33
Glycerophospholipid	80.0
Glycerophospholipid	70.18
Glycerophospholipid	40.62
Glycerophospholipid	58.38
Glycerophospholipid	61.86
Glycerophospholipid	65.67
Glycerophospholipid	1.33
Glycerophospholipid	57.5
Glycerophospholipid	62.09
Glycerophospholipid	62.18
Glycerophospholipid	61.42
Glycerophospholipid	75.35
Glycerophospholipid	0.0
Glycerophospholipid	43.6
Glycerophospholipid	45.86
Glycerophospholipid	20.07
Glycerophospholipid	42.79
Glycerophospholipid	51.5
Glycerophospholipid	75.64
Glycerophospholipid	51.3
Glycerophospholipid	71.43
Glycerophospholipid	27.0
Glycerophospholipid	37.9
Glycerophospholipid	71.43
Glycerophospholipid	55.62
Glycerophospholipid	55.47
Glycerophospholipid	37.62
Glycerophospholipid	100.0
Glycerophospholipid	39.5
Glycerophospholipid	73.9
Glycerophospholipid	63.6
Glycerophospholipid	43.29
Glycerophospholipid	52.67
Glycerophospholipid	39.5
Glycerophospholipid	23.4
Glycerophospholipid	47.0
Glycerophospholipid	67.33
Glycerophospholipid	43.56
Glycerophospholipid	49.67
Glycerophospholipid	66.5
Glycerophospholipid	33.11
Glycerophospholipid	23.8
Glycerophospholipid	70.57
Glycerophospholipid	100.0
Glycerophospholipid	51.04
Glycerophospholipid	59.82
Glycerophospholipid	48.46
Glycerophospholipid	60.23
Glycerophospholipid	10.0
Glycerophospholipid	48.44
Glycerophospholipid	71.83
Glycerophospholipid	5.18
Glycerophospholipid	49.09
Glycerophospholipid	57.62
Glycerophospholipid	55.68
Glycerophospholipid	40.39
Glycerophospholipid	10.12
Glycerophospholipid	46.3
Glycerophospholipid	75.1
Glycerophospholipid	77.25
Glycerophospholipid	14.8
Glycerophospholipid	53.75
Glycerophospholipid	40.17
Glycerophospholipid	55.6
Glycerophospholipid	79.4
Glycerophospholipid	29.0
Glycerophospholipid	67.31
Glycerophospholipid	55.2
Glycerophospholipid	32.62
Glycerophospholipid	50.25
Glycerophospholipid	54.58
Glycerophospholipid	42.6
Glycerophospholipid	60.33
Glycerophospholipid	45.33
Glycerophospholipid	27.63
Glycerophospholipid	34.8
Glycerophospholipid	50.6
Glycerophospholipid	57.62
Glycerophospholipid	40.38
Glycerophospholipid	63.17
Glycerophospholipid	59.14
Glycerophospholipid	69.67
Glycerophospholipid	69.67
Glycerophospholipid	58.43
Glycerophospholipid	60.57
Glycerophospholipid	71.43
Glycerophospholipid	11.0
Glycerophospholipid	34.0
Glycerophospholipid	28.5
Glycerophospholipid	53.75
Glycerophospholipid	100.0
Glycerophospholipid	51.94
Glycerophospholipid	36.2
Glycerophospholipid	67.11
Glycerophospholipid	59.96
Glycerophospholipid	54.42
Glycerophospholipid	70.07
Glycerophospholipid	58.5
Glycerophospholipid	42.6
Glycerophospholipid	41.17
Glycerophospholipid	21.44
Glycerophospholipid	27.29
Glycerophospholipid	28.5
Glycerophospholipid	65.57
Glycerophospholipid	57.8
Glycerophospholipid	41.67
Glycerophospholipid	29.62
Glycerophospholipid	26.11
Glycerophospholipid	59.5
Glycerophospholipid	49.19
Glycerophospholipid	70.22
Glycerophospholipid	67.5
Glycerophospholipid	69.33
Glycerophospholipid	40.46
Glycerophospholipid	10.0
Glycerophospholipid	19.62
Glycerophospholipid	32.0
Glycerophospholipid	65.21
Glycerophospholipid	9.5
Glycerophospholipid	71.0
Glycerophospholipid	61.0
Glycerophospholipid	74.13
Glycerophospholipid	97.0
Glycerophospholipid	41.4
Glycerophospholipid	55.88
Glycerophospholipid	35.33
Glycerophospholipid	57.59
Glycerophospholipid	57.11
Glycerophospholipid	20.0
Glycerophospholipid	0.0
Glycerophospholipid	60.21
Glycerophospholipid	39.87
Glycerophospholipid	0.0
Glycerophospholipid	18.67
Glycerophospholipid	66.62
Glycerophospholipid	46.0
Glycerophospholipid	46.0
Glycerophospholipid	-12.25
Glycerophospholipid	43.57
Glycerophospholipid	44.24
Glycerophospholipid	9.62
Glycerophospholipid	60.23
Glycerophospholipid	90.67
Glycerophospholipid	56.88
Glycerophospholipid	60.93
Glycerophospholipid	26.5
Glycerophospholipid	42.07
Glycerophospholipid	28.0
Glycerophospholipid	46.86
Glycerophospholipid	57.75
Glycerophospholipid	56.75
Glycerophospholipid	59.67
Glycerophospholipid	60.83
Glycerophospholipid	70.31
Glycerophospholipid	43.25
Glycerophospholipid	82.33
Glycerophospholipid	47.12
Glycerophospholipid	54.0
Glycerophospholipid	43.93
Glycerophospholipid	57.59
Glycerophospholipid	55.82
Glycerophospholipid	90.14
Glycerophospholipid	56.4
Glycerophospholipid	63.12
Glycerophospholipid	75.0
Glycerophospholipid	61.42
Glycerophospholipid	51.57
Glycerophospholipid	57.45
Glycerophospholipid	29.0
Glycerophospholipid	60.62
Glycerophospholipid	40.6
Glycerophospholipid	53.67
Glycerophospholipid	99.0
Glycerophospholipid	43.21
Glycerophospholipid	55.2
Glycerophospholipid	83.5
Glycerophospholipid	21.55
Glycerophospholipid	48.94
Glycerophospholipid	9.62
Glycerophospholipid	49.9
Glycerophospholipid	60.54
Glycerophospholipid	46.14
Glycerophospholipid	45.25
Glycerophospholipid	43.45
Glycerophospholipid	53.8
Glycerophospholipid	0.0
Glycerophospholipid	40.8
Glycerophospholipid	43.88
Glycerophospholipid	0.0
Glycerophospholipid	57.0
Glycerophospholipid	98.0
Glycerophospholipid	47.0
Glycerophospholipid	67.38
Glycerophospholipid	74.61
Glycerophospholipid	63.2
Glycerophospholipid	45.7
Glycerophospholipid	51.36
Glycerophospholipid	32.56
Glycerophospholipid	52.22
Glycerophospholipid	74.78
Glycerophospholipid	31.43
Glycerophospholipid	47.46
Glycerophospholipid	52.46
Glycerophospholipid	52.67
Glycerophospholipid	69.07
Glycerophospholipid	50.32
Glycerophospholipid	41.56
Glycerophospholipid	29.33
