class	as_max_dst
Glycerophospholipid	21.66
Glycerophospholipid	26.48
Glycerophospholipid	12.3
Glycerophospholipid	16.27
Glycerophospholipid	20.85
Glycerophospholipid	9.04
Glycerophospholipid	12.02
Glycerophospholipid	11.02
Glycerophospholipid	12.27
Glycerophospholipid	21.7
Glycerophospholipid	17.7
Glycerophospholipid	18.08
Glycerophospholipid	20.26
Glycerophospholipid	23.16
Glycerophospholipid	12.26
Glycerophospholipid	0.9
Glycerophospholipid	19.37
Glycerophospholipid	15.78
Glycerophospholipid	10.51
Glycerophospholipid	19.79
Glycerophospholipid	5.63
Glycerophospholipid	13.7
Glycerophospholipid	14.12
Glycerophospholipid	19.48
Glycerophospholipid	10.37
Glycerophospholipid	9.63
Glycerophospholipid	14.25
Glycerophospholipid	12.57
Glycerophospholipid	18.21
Glycerophospholipid	20.25
Glycerophospholipid	11.21
Glycerophospholipid	14.54
Glycerophospholipid	27.17
Glycerophospholipid	6.02
Glycerophospholipid	11.07
Glycerophospholipid	14.78
Glycerophospholipid	2.82
Glycerophospholipid	17.24
Glycerophospholipid	28.42
Glycerophospholipid	23.82
Glycerophospholipid	21.48
Glycerophospholipid	20.24
Glycerophospholipid	21.51
Glycerophospholipid	25.02
Glycerophospholipid	10.23
Glycerophospholipid	7.97
Glycerophospholipid	24.93
Glycerophospholipid	19.49
Glycerophospholipid	20.6
Glycerophospholipid	17.2
Glycerophospholipid	25.82
Glycerophospholipid	26.55
Glycerophospholipid	1.53
Glycerophospholipid	18.09
Glycerophospholipid	12.65
Glycerophospholipid	-1.0
Glycerophospholipid	12.58
Glycerophospholipid	25.46
Glycerophospholipid	16.33
Glycerophospholipid	30.76
Glycerophospholipid	26.55
Glycerophospholipid	19.88
Glycerophospholipid	23.45
Glycerophospholipid	7.08
Glycerophospholipid	24.2
Glycerophospholipid	21.7
Glycerophospholipid	31.29
Glycerophospholipid	17.16
Glycerophospholipid	15.84
Glycerophospholipid	-1.0
Glycerophospholipid	6.76
Glycerophospholipid	20.17
Glycerophospholipid	14.47
Glycerophospholipid	17.49
Glycerophospholipid	20.76
Glycerophospholipid	-1.0
Glycerophospholipid	16.3
Glycerophospholipid	-1.0
Glycerophospholipid	9.45
Glycerophospholipid	21.94
Glycerophospholipid	21.04
Glycerophospholipid	25.4
Glycerophospholipid	15.57
Glycerophospholipid	19.33
Glycerophospholipid	30.96
Glycerophospholipid	5.62
Glycerophospholipid	16.02
Glycerophospholipid	17.48
Glycerophospholipid	23.65
Glycerophospholipid	1.58
Glycerophospholipid	13.27
Glycerophospholipid	9.89
Glycerophospholipid	13.08
Glycerophospholipid	16.01
Glycerophospholipid	15.53
Glycerophospholipid	20.61
Glycerophospholipid	10.16
Glycerophospholipid	-1.0
Glycerophospholipid	3.55
Glycerophospholipid	18.05
Glycerophospholipid	-1.0
Glycerophospholipid	10.61
Glycerophospholipid	24.54
Glycerophospholipid	18.33
Glycerophospholipid	14.99
Glycerophospholipid	23.23
Glycerophospholipid	11.04
Glycerophospholipid	3.52
Glycerophospholipid	10.1
Glycerophospholipid	17.9
Glycerophospholipid	10.96
Glycerophospholipid	-1.0
Glycerophospholipid	30.72
Glycerophospholipid	18.09
Glycerophospholipid	21.29
Glycerophospholipid	24.53
Glycerophospholipid	-1.0
Glycerophospholipid	9.43
Glycerophospholipid	21.89
Glycerophospholipid	11.48
Glycerophospholipid	15.03
Glycerophospholipid	17.38
Glycerophospholipid	10.62
Glycerophospholipid	19.94
Glycerophospholipid	7.82
Glycerophospholipid	9.65
Glycerophospholipid	26.29
Glycerophospholipid	4.49
Glycerophospholipid	12.75
Glycerophospholipid	17.48
Glycerophospholipid	15.15
Glycerophospholipid	15.31
Glycerophospholipid	-1.0
Glycerophospholipid	27.94
Glycerophospholipid	24.94
Glycerophospholipid	1.04
Glycerophospholipid	25.88
Glycerophospholipid	3.0
Glycerophospholipid	20.86
Glycerophospholipid	-1.0
Glycerophospholipid	21.87
Glycerophospholipid	14.3
Glycerophospholipid	11.37
Glycerophospholipid	25.35
Glycerophospholipid	6.74
Glycerophospholipid	29.59
Glycerophospholipid	-1.0
Glycerophospholipid	15.18
Glycerophospholipid	13.81
Glycerophospholipid	-1.0
Glycerophospholipid	6.12
Glycerophospholipid	18.12
Glycerophospholipid	-1.0
Glycerophospholipid	6.95
Glycerophospholipid	11.23
Glycerophospholipid	13.21
Glycerophospholipid	8.22
Glycerophospholipid	-1.0
Glycerophospholipid	27.92
Glycerophospholipid	-1.0
Glycerophospholipid	18.02
Glycerophospholipid	16.95
Glycerophospholipid	9.75
Glycerophospholipid	24.94
Glycerophospholipid	16.16
Glycerophospholipid	17.07
Glycerophospholipid	9.63
Glycerophospholipid	21.69
Glycerophospholipid	20.11
Glycerophospholipid	25.9
Glycerophospholipid	9.03
Glycerophospholipid	6.68
Glycerophospholipid	12.2
Glycerophospholipid	19.88
Glycerophospholipid	22.04
Glycerophospholipid	22.96
Glycerophospholipid	21.48
Glycerophospholipid	6.95
Glycerophospholipid	-1.0
Glycerophospholipid	-1.0
Glycerophospholipid	12.34
Glycerophospholipid	23.14
Glycerophospholipid	22.96
Glycerophospholipid	4.87
Glycerophospholipid	23.58
Glycerophospholipid	24.3
Glycerophospholipid	0.31
Glycerophospholipid	16.99
Glycerophospholipid	21.0
Glycerophospholipid	11.67
Glycerophospholipid	17.36
Glycerophospholipid	12.9
Glycerophospholipid	18.52
Glycerophospholipid	16.68
Glycerophospholipid	14.28
Glycerophospholipid	20.51
Glycerophospholipid	20.63
Glycerophospholipid	8.11
Glycerophospholipid	-1.0
Glycerophospholipid	8.2
Glycerophospholipid	20.61
Glycerophospholipid	14.22
Glycerophospholipid	33.15
Glycerophospholipid	10.17
Glycerophospholipid	13.3
Glycerophospholipid	11.0
Glycerophospholipid	21.51
Glycerophospholipid	17.39
Glycerophospholipid	10.6
Glycerophospholipid	16.58
Glycerophospholipid	21.03
Glycerophospholipid	11.89
Glycerophospholipid	7.55
Glycerophospholipid	-1.0
Glycerophospholipid	16.35
Glycerophospholipid	24.25
Glycerophospholipid	14.14
Glycerophospholipid	8.79
Glycerophospholipid	19.46
Glycerophospholipid	20.94
Glycerophospholipid	15.39
Glycerophospholipid	15.34
Glycerophospholipid	20.21
Glycerophospholipid	21.81
Glycerophospholipid	24.78
Glycerophospholipid	10.12
Glycerophospholipid	13.78
Glycerophospholipid	22.51
Glycerophospholipid	30.22
Glycerophospholipid	10.67
Glycerophospholipid	21.84
Glycerophospholipid	21.35
Glycerophospholipid	19.42
Glycerophospholipid	-1.0
Glycerophospholipid	14.71
Glycerophospholipid	12.41
Glycerophospholipid	-1.0
Glycerophospholipid	30.92
Glycerophospholipid	13.99
Glycerophospholipid	30.57
Glycerophospholipid	21.42
Glycerophospholipid	23.21
Glycerophospholipid	16.11
Glycerophospholipid	6.63
Glycerophospholipid	-1.0
Glycerophospholipid	22.16
Glycerophospholipid	15.01
Glycerophospholipid	25.72
Glycerophospholipid	6.51
Glycerophospholipid	18.99
Glycerophospholipid	8.43
Glycerophospholipid	27.31
Glycerophospholipid	21.82
Glycerophospholipid	30.71
Glycerophospholipid	23.0
Glycerophospholipid	25.8
Glycerophospholipid	20.82
Glycerophospholipid	22.24
Glycerophospholipid	17.09
Glycerophospholipid	12.61
Glycerophospholipid	18.5
Glycerophospholipid	12.31
Glycerophospholipid	2.42
Glycerophospholipid	21.56
Glycerophospholipid	-1.0
Glycerophospholipid	-1.0
Glycerophospholipid	8.93
Glycerophospholipid	24.97
Glycerophospholipid	10.22
Glycerophospholipid	16.39
Glycerophospholipid	7.54
Glycerophospholipid	11.77
Glycerophospholipid	18.23
Glycerophospholipid	32.94
Glycerophospholipid	8.23
Glycerophospholipid	16.01
Glycerophospholipid	20.26
Glycerophospholipid	12.55
Glycerophospholipid	20.84
Glycerophospholipid	2.95
Glycerophospholipid	16.12
Glycerophospholipid	9.84
Glycerophospholipid	8.54
Glycerophospholipid	9.41
Glycerophospholipid	9.29
Glycerophospholipid	19.18
Glycerophospholipid	18.07
Glycerophospholipid	24.88
Glycerophospholipid	3.67
Glycerophospholipid	28.18
Glycerophospholipid	-1.0
Glycerophospholipid	12.45
Glycerophospholipid	27.62
Glycerophospholipid	27.41
Glycerophospholipid	20.68
Glycerophospholipid	2.55
Glycerophospholipid	15.92
Glycerophospholipid	11.15
Glycerophospholipid	27.7
Glycerophospholipid	-1.0
Glycerophospholipid	29.51
Glycerophospholipid	12.52
Glycerophospholipid	8.2
Glycerophospholipid	14.13
Glycerophospholipid	13.45
Glycerophospholipid	20.61
Glycerophospholipid	21.42
Glycerophospholipid	12.44
Glycerophospholipid	23.93
Glycerophospholipid	25.18
Glycerophospholipid	7.68
Glycerophospholipid	15.75
Glycerophospholipid	11.56
Glycerophospholipid	-1.0
Glycerophospholipid	12.54
Glycerophospholipid	19.47
Glycerophospholipid	15.73
Glycerophospholipid	20.27
Glycerophospholipid	22.46
Glycerophospholipid	25.5
Glycerophospholipid	22.96
Glycerophospholipid	3.81
Glycerophospholipid	10.65
Glycerophospholipid	18.85
Glycerophospholipid	4.87
Glycerophospholipid	11.28
Glycerophospholipid	23.38
Glycerophospholipid	18.02
Glycerophospholipid	12.59
Glycerophospholipid	12.68
Glycerophospholipid	22.99
Glycerophospholipid	21.76
Glycerophospholipid	18.8
Glycerophospholipid	20.56
Glycerophospholipid	26.42
Glycerophospholipid	19.95
Glycerophospholipid	27.39
Glycerophospholipid	18.72
Glycerophospholipid	14.28
Glycerophospholipid	8.89
Glycerophospholipid	27.12
Glycerophospholipid	16.75
Glycerophospholipid	23.44
Glycerophospholipid	5.18
Glycerophospholipid	12.25
Glycerophospholipid	10.32
Glycerophospholipid	26.99
Glycerophospholipid	16.6
Glycerophospholipid	21.31
Glycerophospholipid	-1.0
Glycerophospholipid	12.25
Glycerophospholipid	4.7
Glycerophospholipid	12.58
Glycerophospholipid	12.75
Glycerophospholipid	12.09
Glycerophospholipid	-1.0
Glycerophospholipid	19.64
Glycerophospholipid	22.98
Glycerophospholipid	14.53
Glycerophospholipid	18.49
Glycerophospholipid	26.08
Glycerophospholipid	22.32
Glycerophospholipid	30.87
Glycerophospholipid	24.97
Glycerophospholipid	13.13
Glycerophospholipid	22.56
Glycerophospholipid	9.04
Glycerophospholipid	19.94
Glycerophospholipid	13.34
Glycerophospholipid	26.28
Glycerophospholipid	16.79
Glycerophospholipid	22.4
Glycerophospholipid	2.66
Glycerophospholipid	24.22
Glycerophospholipid	18.46
Glycerophospholipid	14.09
Glycerophospholipid	25.71
Glycerophospholipid	13.12
Glycerophospholipid	22.31
Glycerophospholipid	-1.0
Glycerophospholipid	12.05
Glycerophospholipid	21.51
Glycerophospholipid	29.39
Glycerophospholipid	7.9
Glycerophospholipid	21.81
Glycerophospholipid	17.82
Glycerophospholipid	22.59
Glycerophospholipid	13.59
Glycerophospholipid	18.61
Glycerophospholipid	12.88
Glycerophospholipid	16.89
Glycerophospholipid	11.62
Glycerophospholipid	24.1
Glycerophospholipid	20.38
Glycerophospholipid	14.23
Glycerophospholipid	20.14
Glycerophospholipid	17.82
Glycerophospholipid	8.87
Glycerophospholipid	8.07
Glycerophospholipid	13.49
Glycerophospholipid	25.76
Glycerophospholipid	10.12
Glycerophospholipid	22.25
Glycerophospholipid	10.3
Glycerophospholipid	11.11
Glycerophospholipid	26.87
Glycerophospholipid	25.54
Glycerophospholipid	20.86
Glycerophospholipid	21.57
Glycerophospholipid	16.23
Glycerophospholipid	21.39
Glycerophospholipid	15.84
Glycerophospholipid	18.2
Glycerophospholipid	26.21
Glycerophospholipid	25.33
Glycerophospholipid	22.69
Glycerophospholipid	7.89
Glycerophospholipid	18.6
Glycerophospholipid	16.52
Glycerophospholipid	18.83
Glycerophospholipid	20.34
Glycerophospholipid	10.53
Glycerophospholipid	19.74
Glycerophospholipid	-1.0
Glycerophospholipid	16.2
Glycerophospholipid	28.27
Glycerophospholipid	25.21
Glycerophospholipid	25.86
Glycerophospholipid	11.97
Glycerophospholipid	23.88
Glycerophospholipid	14.84
Glycerophospholipid	-1.0
Glycerophospholipid	18.89
Glycerophospholipid	27.47
Glycerophospholipid	1.48
Glycerophospholipid	18.51
Glycerophospholipid	20.89
Glycerophospholipid	13.36
Glycerophospholipid	1.47
Glycerophospholipid	12.74
Glycerophospholipid	18.31
Glycerophospholipid	19.81
Glycerophospholipid	12.63
Glycerophospholipid	17.12
Glycerophospholipid	7.12
Glycerophospholipid	6.82
Glycerophospholipid	17.67
Glycerophospholipid	15.76
Glycerophospholipid	14.14
Glycerophospholipid	15.17
Glycerophospholipid	30.79
Glycerophospholipid	30.88
Glycerophospholipid	18.35
Glycerophospholipid	9.93
Glycerophospholipid	9.05
Glycerophospholipid	-1.0
Glycerophospholipid	21.93
Glycerophospholipid	9.95
Glycerophospholipid	-1.0
Glycerophospholipid	24.58
Glycerophospholipid	23.12
Glycerophospholipid	24.32
Glycerophospholipid	21.9
Glycerophospholipid	5.53
Glycerophospholipid	26.91
Glycerophospholipid	10.8
Glycerophospholipid	14.22
Glycerophospholipid	-1.0
Glycerophospholipid	17.56
Glycerophospholipid	15.25
Glycerophospholipid	23.87
Glycerophospholipid	16.45
Glycerophospholipid	8.54
Glycerophospholipid	6.4
Glycerophospholipid	19.12
Glycerophospholipid	4.64
Glycerophospholipid	2.42
Glycerophospholipid	22.77
Glycerophospholipid	25.55
Glycerophospholipid	22.31
Glycerophospholipid	23.77
Glycerophospholipid	20.81
Glycerophospholipid	8.89
Glycerophospholipid	17.49
Glycerophospholipid	15.74
Glycerophospholipid	28.55
Glycerophospholipid	8.11
Glycerophospholipid	16.38
Glycerophospholipid	11.81
Glycerophospholipid	22.45
Glycerophospholipid	15.89
Glycerophospholipid	21.71
Glycerophospholipid	16.24
Glycerophospholipid	17.8
Glycerophospholipid	10.75
Glycerophospholipid	29.5
Glycerophospholipid	16.76
Glycerophospholipid	19.71
Glycerophospholipid	22.59
Glycerophospholipid	23.39
Glycerophospholipid	7.07
Glycerophospholipid	17.3
Glycerophospholipid	15.17
Glycerophospholipid	28.91
Glycerophospholipid	12.11
Glycerophospholipid	25.19
Glycerophospholipid	21.8
Glycerophospholipid	2.13
Glycerophospholipid	22.68
Glycerophospholipid	11.01
Glycerophospholipid	10.56
Glycerophospholipid	21.37
Glycerophospholipid	18.92
Glycerophospholipid	11.58
Glycerophospholipid	12.18
Glycerophospholipid	19.28
Glycerophospholipid	23.52
Glycerophospholipid	-1.0
Glycerophospholipid	9.86
Glycerophospholipid	13.61
Glycerophospholipid	18.34
Glycerophospholipid	20.35
Glycerophospholipid	9.75
Glycerophospholipid	22.36
Glycerophospholipid	6.42
Glycerophospholipid	-1.0
Glycerophospholipid	17.54
Glycerophospholipid	12.37
Glycerophospholipid	18.52
Glycerophospholipid	22.99
Glycerophospholipid	12.58
Glycerophospholipid	23.08
Glycerophospholipid	30.4
Glycerophospholipid	22.02
Glycerophospholipid	13.17
Glycerophospholipid	13.37
Glycerophospholipid	23.1
Glycerophospholipid	11.96
Glycerophospholipid	27.14
Glycerophospholipid	16.13
Glycerophospholipid	18.61
Glycerophospholipid	22.04
Glycerophospholipid	20.74
Glycerophospholipid	21.78
Glycerophospholipid	12.76
Glycerophospholipid	17.32
Glycerophospholipid	23.41
Glycerophospholipid	-1.0
Glycerophospholipid	8.73
Glycerophospholipid	1.77
Glycerophospholipid	10.42
Glycerophospholipid	8.93
Glycerophospholipid	13.87
Glycerophospholipid	24.03
Glycerophospholipid	30.06
Glycerophospholipid	-1.0
Glycerophospholipid	16.99
Glycerophospholipid	-1.0
Glycerophospholipid	25.89
Glycerophospholipid	13.57
Glycerophospholipid	23.76
Glycerophospholipid	11.2
Glycerophospholipid	18.64
Glycerophospholipid	16.1
Glycerophospholipid	18.7
Glycerophospholipid	21.78
Glycerophospholipid	11.26
Glycerophospholipid	1.47
Glycerophospholipid	32.3
Glycerophospholipid	-1.0
Glycerophospholipid	18.93
Glycerophospholipid	15.61
Glycerophospholipid	15.34
Glycerophospholipid	21.87
Glycerophospholipid	24.59
Glycerophospholipid	15.11
Glycerophospholipid	19.49
Glycerophospholipid	32.25
Glycerophospholipid	7.14
Glycerophospholipid	-1.0
Glycerophospholipid	17.09
Glycerophospholipid	25.76
Glycerophospholipid	-1.0
Glycerophospholipid	10.98
Glycerophospholipid	11.95
Glycerophospholipid	-1.0
Glycerophospholipid	20.34
Glycerophospholipid	18.19
Glycerophospholipid	18.22
Glycerophospholipid	15.85
Glycerophospholipid	19.65
Glycerophospholipid	21.22
Glycerophospholipid	13.85
Glycerophospholipid	-1.0
Glycerophospholipid	8.94
Glycerophospholipid	20.43
Glycerophospholipid	28.2
Glycerophospholipid	28.4
Glycerophospholipid	21.94
Glycerophospholipid	26.37
Glycerophospholipid	17.01
Glycerophospholipid	10.94
Glycerophospholipid	7.34
Glycerophospholipid	17.77
Glycerophospholipid	14.07
Glycerophospholipid	10.91
Glycerophospholipid	25.22
Glycerophospholipid	-1.0
Glycerophospholipid	20.77
Glycerophospholipid	20.54
Glycerophospholipid	20.34
Glycerophospholipid	30.88
Glycerophospholipid	27.88
Glycerophospholipid	22.28
Glycerophospholipid	3.09
Glycerophospholipid	7.26
Glycerophospholipid	10.64
Glycerophospholipid	20.75
Glycerophospholipid	24.46
Glycerophospholipid	22.11
Glycerophospholipid	14.94
Glycerophospholipid	11.65
Glycerophospholipid	8.31
Glycerophospholipid	11.76
Glycerophospholipid	17.57
Glycerophospholipid	2.27
Glycerophospholipid	23.43
Glycerophospholipid	22.66
Glycerophospholipid	24.6
Glycerophospholipid	20.62
Glycerophospholipid	19.05
Glycerophospholipid	24.46
Glycerophospholipid	8.83
Glycerophospholipid	18.41
Glycerophospholipid	20.39
Glycerophospholipid	9.5
Glycerophospholipid	-1.0
Glycerophospholipid	21.0
Glycerophospholipid	14.09
Glycerophospholipid	26.18
Glycerophospholipid	8.15
Glycerophospholipid	16.64
Glycerophospholipid	28.45
Glycerophospholipid	28.92
Glycerophospholipid	29.74
Glycerophospholipid	15.61
Glycerophospholipid	9.36
Glycerophospholipid	-1.0
Glycerophospholipid	18.87
Glycerophospholipid	10.23
Glycerophospholipid	30.49
Glycerophospholipid	9.27
Glycerophospholipid	18.46
Glycerophospholipid	15.79
Glycerophospholipid	27.27
Glycerophospholipid	18.7
Glycerophospholipid	-1.0
Glycerophospholipid	15.79
Glycerophospholipid	12.61
Glycerophospholipid	13.46
Glycerophospholipid	15.01
Glycerophospholipid	14.96
Glycerophospholipid	22.03
Glycerophospholipid	24.59
Glycerophospholipid	20.62
Glycerophospholipid	32.63
Glycerophospholipid	20.82
Glycerophospholipid	19.16
Glycerophospholipid	19.32
Glycerophospholipid	30.89
Glycerophospholipid	13.66
Glycerophospholipid	1.43
Glycerophospholipid	10.95
Glycerophospholipid	31.04
Glycerophospholipid	15.71
Glycerophospholipid	9.96
Glycerophospholipid	17.15
Glycerophospholipid	-1.0
Glycerophospholipid	24.28
Glycerophospholipid	26.88
Glycerophospholipid	-1.0
Glycerophospholipid	10.57
Glycerophospholipid	1.26
Glycerophospholipid	22.7
Glycerophospholipid	19.66
Glycerophospholipid	-1.0
Glycerophospholipid	26.99
Glycerophospholipid	24.35
Glycerophospholipid	26.17
Glycerophospholipid	15.92
Glycerophospholipid	10.86
Glycerophospholipid	11.59
Glycerophospholipid	15.3
Glycerophospholipid	24.61
Glycerophospholipid	14.27
Glycerophospholipid	22.38
Glycerophospholipid	19.12
Glycerophospholipid	22.79
Glycerophospholipid	29.27
Glycerophospholipid	26.94
Glycerophospholipid	24.44
Glycerophospholipid	20.75
Glycerophospholipid	30.16
Glycerophospholipid	18.48
Glycerophospholipid	8.1
Glycerophospholipid	-1.0
Glycerophospholipid	23.89
Glycerophospholipid	7.93
Glycerophospholipid	23.91
Glycerophospholipid	19.75
Glycerophospholipid	0.08
Glycerophospholipid	24.86
Glycerophospholipid	15.43
Glycerophospholipid	11.21
Glycerophospholipid	5.34
Glycerophospholipid	9.84
Glycerophospholipid	28.29
Glycerophospholipid	20.77
Glycerophospholipid	21.45
Glycerophospholipid	24.67
Glycerophospholipid	2.06
Glycerophospholipid	14.87
Glycerophospholipid	13.96
Glycerophospholipid	18.28
Glycerophospholipid	2.55
Glycerophospholipid	23.77
Glycerophospholipid	12.96
Glycerophospholipid	-1.0
Glycerophospholipid	6.11
Glycerophospholipid	29.71
Glycerophospholipid	16.21
Glycerophospholipid	22.64
Glycerophospholipid	6.41
Glycerophospholipid	7.97
Glycerophospholipid	20.0
Glycerophospholipid	16.63
Glycerophospholipid	6.44
Glycerophospholipid	16.6
Glycerophospholipid	21.32
Glycerophospholipid	23.01
Glycerophospholipid	19.34
Glycerophospholipid	13.97
Glycerophospholipid	15.44
Glycerophospholipid	8.24
Glycerophospholipid	5.69
Glycerophospholipid	13.93
Glycerophospholipid	15.82
Glycerophospholipid	17.87
Glycerophospholipid	17.63
Glycerophospholipid	1.87
Glycerophospholipid	18.72
Glycerophospholipid	25.74
Glycerophospholipid	17.05
Glycerophospholipid	23.29
Glycerophospholipid	15.82
Glycerophospholipid	17.33
Glycerophospholipid	20.0
Glycerophospholipid	23.69
