class	donor_angle
Glycerophopspholipid	151.49
Glycerophopspholipid	102.79
Glycerophopspholipid	151.49
Glycerophopspholipid	102.78
Glycerophopspholipid	151.47
Glycerophopspholipid	158.15
Glycerophopspholipid	124.64
Glycerophopspholipid	141.64
Glycerophopspholipid	154.05
Glycerophopspholipid	172.35
Glycerophopspholipid	128.22
Glycerophopspholipid	159.12
Glycerophopspholipid	168.67
Glycerophopspholipid	124.45
Glycerophopspholipid	144.68
Glycerophopspholipid	158.17
Glycerophopspholipid	163.22
Glycerophopspholipid	165.86
Glycerophopspholipid	107.06
Glycerophopspholipid	130.1
Glycerophopspholipid	153.67
Glycerophopspholipid	163.59
Glycerophopspholipid	168.9
Glycerophopspholipid	149.47
Glycerophopspholipid	102.57
Glycerophopspholipid	159.71
Glycerophopspholipid	173.37
Glycerophopspholipid	119.59
Glycerophopspholipid	145.56
Glycerophopspholipid	117.47
Glycerophopspholipid	157.24
Glycerophopspholipid	160.93
Glycerophopspholipid	159.69
Glycerophopspholipid	122.42
Glycerophopspholipid	159.21
Glycerophopspholipid	128.16
Glycerophopspholipid	148.86
Glycerophopspholipid	165.94
Glycerophopspholipid	102.36
Glycerophopspholipid	153.19
Glycerophopspholipid	157.42
Glycerophopspholipid	146.63
Glycerophopspholipid	174.13
Glycerophopspholipid	115.52
Glycerophopspholipid	161.75
Glycerophopspholipid	172.77
Glycerophopspholipid	124.39
Glycerophopspholipid	148.06
Glycerophopspholipid	112.17
Glycerophopspholipid	159.79
Glycerophopspholipid	124.93
Glycerophopspholipid	110.92
Glycerophopspholipid	153.98
Glycerophopspholipid	170.08
Glycerophopspholipid	125.63
Glycerophopspholipid	161.12
Glycerophopspholipid	132.52
Glycerophopspholipid	133.69
Glycerophopspholipid	162.8
Glycerophopspholipid	156.06
Glycerophopspholipid	101.48
Glycerophopspholipid	144.36
Glycerophopspholipid	168.44
Glycerophopspholipid	135.17
Glycerophopspholipid	151.55
Glycerophopspholipid	117.97
Glycerophopspholipid	164.49
Glycerophopspholipid	123.76
Glycerophopspholipid	160.15
Glycerophopspholipid	161.61
Glycerophopspholipid	127.15
Glycerophopspholipid	172.21
Glycerophopspholipid	124.68
Glycerophopspholipid	127.7
Glycerophopspholipid	136.37
Glycerophopspholipid	111.83
Glycerophopspholipid	116.07
Glycerophopspholipid	145.91
Glycerophopspholipid	107.15
Glycerophopspholipid	130.84
Glycerophopspholipid	109.84
Glycerophopspholipid	141.86
Glycerophopspholipid	133.52
Glycerophopspholipid	100.74
Glycerophopspholipid	142.46
Glycerophopspholipid	138.69
Glycerophopspholipid	101.19
Glycerophopspholipid	151.15
Glycerophopspholipid	145.95
Glycerophopspholipid	162.65
Glycerophopspholipid	119.44
Glycerophopspholipid	128.49
Glycerophopspholipid	124.3
Glycerophopspholipid	100.4
Glycerophopspholipid	133.97
Glycerophopspholipid	125.08
Glycerophopspholipid	137.59
Glycerophopspholipid	143.35
Glycerophopspholipid	155.85
Glycerophopspholipid	133.48
Glycerophopspholipid	146.73
Glycerophopspholipid	101.43
Glycerophopspholipid	157.05
Glycerophopspholipid	122.39
Glycerophopspholipid	101.94
Glycerophopspholipid	158.63
Glycerophopspholipid	147.67
Glycerophopspholipid	109.82
Glycerophopspholipid	139.45
Glycerophopspholipid	127.45
Glycerophopspholipid	174.84
Glycerophopspholipid	130.35
Glycerophopspholipid	120.87
Glycerophopspholipid	135.88
Glycerophopspholipid	128.42
Glycerophopspholipid	108.87
Glycerophopspholipid	113.44
Glycerophopspholipid	163.53
Glycerophopspholipid	131.24
Glycerophopspholipid	129.4
Glycerophopspholipid	105.65
Glycerophopspholipid	144.19
Glycerophopspholipid	150.53
Glycerophopspholipid	108.81
Glycerophopspholipid	107.51
Glycerophopspholipid	131.64
Glycerophopspholipid	112.58
Glycerophopspholipid	161.7
Glycerophopspholipid	113.14
Glycerophopspholipid	145.68
Glycerophopspholipid	130.22
Glycerophopspholipid	154.3
Glycerophopspholipid	127.04
Glycerophopspholipid	143.7
Glycerophopspholipid	116.25
Glycerophopspholipid	127.4
Glycerophopspholipid	105.12
Glycerophopspholipid	109.02
Glycerophopspholipid	137.78
Glycerophopspholipid	156.41
Glycerophopspholipid	153.36
Glycerophopspholipid	117.15
Glycerophopspholipid	122.98
Glycerophopspholipid	142.03
Glycerophopspholipid	136.29
Glycerophopspholipid	156.58
Glycerophopspholipid	125.46
Glycerophopspholipid	144.11
Glycerophopspholipid	156.31
Glycerophopspholipid	128.78
Glycerophopspholipid	145.09
Glycerophopspholipid	128.68
Glycerophopspholipid	105.87
Glycerophopspholipid	130.19
Glycerophopspholipid	166.89
Glycerophopspholipid	161.79
Glycerophopspholipid	157.13
Glycerophopspholipid	105.38
Glycerophopspholipid	129.53
Glycerophopspholipid	116.17
Glycerophopspholipid	133.28
Glycerophopspholipid	169.38
Glycerophopspholipid	128.41
Glycerophopspholipid	153.46
Glycerophopspholipid	137.6
Glycerophopspholipid	130.2
Glycerophopspholipid	145.89
Glycerophopspholipid	108.59
Glycerophopspholipid	137.39
Glycerophopspholipid	118.76
Glycerophopspholipid	138.3
Glycerophopspholipid	106.54
Glycerophopspholipid	158.57
Glycerophopspholipid	101.96
Glycerophopspholipid	173.24
Glycerophopspholipid	114.38
Glycerophopspholipid	129.1
Glycerophopspholipid	162.73
Glycerophopspholipid	139.74
Glycerophopspholipid	177.16
Glycerophopspholipid	129.1
Glycerophopspholipid	108.59
Glycerophopspholipid	165.2
Glycerophopspholipid	126.26
Glycerophopspholipid	147.67
Glycerophopspholipid	162.1
Glycerophopspholipid	155.46
Glycerophopspholipid	131.52
Glycerophopspholipid	137.48
Glycerophopspholipid	152.21
Glycerophopspholipid	100.46
Glycerophopspholipid	107.92
Glycerophopspholipid	117.67
Glycerophopspholipid	168.81
Glycerophopspholipid	130.41
Glycerophopspholipid	119.5
Glycerophopspholipid	169.72
Glycerophopspholipid	128.55
Glycerophopspholipid	170.55
Glycerophopspholipid	130.55
Glycerophopspholipid	122.14
Glycerophopspholipid	155.4
Glycerophopspholipid	155.39
Glycerophopspholipid	119.43
Glycerophopspholipid	169.73
Glycerophopspholipid	128.55
Glycerophopspholipid	170.55
Glycerophopspholipid	130.52
Glycerophopspholipid	122.16
Glycerophopspholipid	151.22
Glycerophopspholipid	151.22
Glycerophopspholipid	147.78
Glycerophopspholipid	163.45
Glycerophopspholipid	121.41
Glycerophopspholipid	124.39
Glycerophopspholipid	151.1
Glycerophopspholipid	107.6
Glycerophopspholipid	113.64
Glycerophopspholipid	123.9
Glycerophopspholipid	109.02
Glycerophopspholipid	140.88
Glycerophopspholipid	113.6
Glycerophopspholipid	147.11
Glycerophopspholipid	136.76
Glycerophopspholipid	152.9
Glycerophopspholipid	126.84
Glycerophopspholipid	146.63
Glycerophopspholipid	133.49
Glycerophopspholipid	130.41
Glycerophopspholipid	133.73
Glycerophopspholipid	116.31
Glycerophopspholipid	127.48
Glycerophopspholipid	122.6
Glycerophopspholipid	159.56
Glycerophopspholipid	129.0
Glycerophopspholipid	132.85
Glycerophopspholipid	132.88
Glycerophopspholipid	132.91
Glycerophopspholipid	132.87
Glycerophopspholipid	132.9
Glycerophopspholipid	132.91
Glycerophopspholipid	132.85
Glycerophopspholipid	132.86
Glycerophopspholipid	132.84
Glycerophopspholipid	132.84
Glycerophopspholipid	132.86
Glycerophopspholipid	165.68
Glycerophopspholipid	100.78
Glycerophopspholipid	160.97
Glycerophopspholipid	166.43
Glycerophopspholipid	121.59
Glycerophopspholipid	113.62
Glycerophopspholipid	117.36
Glycerophopspholipid	116.81
Glycerophopspholipid	115.41
Glycerophopspholipid	116.81
Glycerophopspholipid	116.73
Glycerophopspholipid	164.66
Glycerophopspholipid	101.77
Glycerophopspholipid	164.65
Glycerophopspholipid	101.71
Glycerophopspholipid	164.69
Glycerophopspholipid	101.77
Glycerophopspholipid	164.71
Glycerophopspholipid	101.74
Glycerophopspholipid	161.65
Glycerophopspholipid	101.43
Glycerophopspholipid	161.63
Glycerophopspholipid	101.41
Glycerophopspholipid	161.7
Glycerophopspholipid	101.39
Glycerophopspholipid	161.66
Glycerophopspholipid	101.42
Glycerophopspholipid	131.66
Glycerophopspholipid	119.66
Glycerophopspholipid	137.14
Glycerophopspholipid	147.85
Glycerophopspholipid	129.5
Glycerophopspholipid	153.58
Glycerophopspholipid	115.63
Glycerophopspholipid	161.61
Glycerophopspholipid	150.51
Glycerophopspholipid	156.33
Glycerophopspholipid	158.16
Glycerophopspholipid	133.33
Glycerophopspholipid	140.43
Glycerophopspholipid	130.01
Glycerophopspholipid	170.41
Glycerophopspholipid	126.08
Glycerophopspholipid	162.11
Glycerophopspholipid	124.9
Glycerophopspholipid	144.2
Glycerophopspholipid	165.09
Glycerophopspholipid	148.44
Glycerophopspholipid	164.46
Glycerophopspholipid	116.58
Glycerophopspholipid	140.27
Glycerophopspholipid	143.22
Glycerophopspholipid	115.18
Glycerophopspholipid	161.64
Glycerophopspholipid	120.5
Glycerophopspholipid	106.85
Glycerophopspholipid	168.73
Glycerophopspholipid	122.57
Glycerophopspholipid	106.87
Glycerophopspholipid	168.7
Glycerophopspholipid	122.59
Glycerophopspholipid	127.88
Glycerophopspholipid	138.61
Glycerophopspholipid	140.5
Glycerophopspholipid	142.3
Glycerophopspholipid	118.17
Glycerophopspholipid	137.74
Glycerophopspholipid	103.8
Glycerophopspholipid	112.42
Glycerophopspholipid	152.56
Glycerophopspholipid	115.38
Glycerophopspholipid	154.58
Glycerophopspholipid	143.7
Glycerophopspholipid	116.32
Glycerophopspholipid	162.54
Glycerophopspholipid	176.08
Glycerophopspholipid	149.38
Glycerophopspholipid	132.4
Glycerophopspholipid	122.29
Glycerophopspholipid	103.28
Glycerophopspholipid	147.81
Glycerophopspholipid	127.22
Glycerophopspholipid	108.14
Glycerophopspholipid	150.26
Glycerophopspholipid	114.67
Glycerophopspholipid	123.99
Glycerophopspholipid	107.4
Glycerophopspholipid	152.57
Glycerophopspholipid	153.63
Glycerophopspholipid	102.11
Glycerophopspholipid	172.86
Glycerophopspholipid	147.15
Glycerophopspholipid	145.22
Glycerophopspholipid	148.2
Glycerophopspholipid	156.27
Glycerophopspholipid	146.41
Glycerophopspholipid	162.97
Glycerophopspholipid	160.91
Glycerophopspholipid	164.7
Glycerophopspholipid	121.86
Glycerophopspholipid	150.65
Glycerophopspholipid	109.0
Glycerophopspholipid	129.74
Glycerophopspholipid	114.64
Glycerophopspholipid	133.28
Glycerophopspholipid	100.04
Glycerophopspholipid	154.17
Glycerophopspholipid	126.87
Glycerophopspholipid	102.8
Glycerophopspholipid	116.96
Glycerophopspholipid	139.41
Glycerophopspholipid	152.82
Glycerophopspholipid	158.35
Glycerophopspholipid	159.86
Glycerophopspholipid	140.44
Glycerophopspholipid	132.79
Glycerophopspholipid	143.81
Glycerophopspholipid	153.25
Glycerophopspholipid	114.2
Glycerophopspholipid	145.06
Glycerophopspholipid	116.56
Glycerophopspholipid	133.42
Glycerophopspholipid	106.31
Glycerophopspholipid	126.53
Glycerophopspholipid	101.05
Glycerophopspholipid	114.22
Glycerophopspholipid	143.96
Glycerophopspholipid	104.99
Glycerophopspholipid	124.88
Glycerophopspholipid	116.38
Glycerophopspholipid	111.48
Glycerophopspholipid	116.07
Glycerophopspholipid	125.6
Glycerophopspholipid	112.99
Glycerophopspholipid	156.59
Glycerophopspholipid	160.8
Glycerophopspholipid	152.37
Glycerophopspholipid	122.03
Glycerophopspholipid	107.06
Glycerophopspholipid	125.26
Glycerophopspholipid	108.93
Glycerophopspholipid	128.34
Glycerophopspholipid	121.3
Glycerophopspholipid	101.33
Glycerophopspholipid	115.94
Glycerophopspholipid	127.27
Glycerophopspholipid	135.44
Glycerophopspholipid	123.71
Glycerophopspholipid	131.95
Glycerophopspholipid	138.1
Glycerophopspholipid	116.4
Glycerophopspholipid	111.75
Glycerophopspholipid	126.33
Glycerophopspholipid	133.21
Glycerophopspholipid	146.1
Glycerophopspholipid	126.36
Glycerophopspholipid	109.78
Glycerophopspholipid	159.88
Glycerophopspholipid	138.09
Glycerophopspholipid	105.42
Glycerophopspholipid	110.73
Glycerophopspholipid	125.62
Glycerophopspholipid	140.72
Glycerophopspholipid	119.74
Glycerophopspholipid	123.56
Glycerophopspholipid	101.67
Glycerophopspholipid	100.26
Glycerophopspholipid	149.8
Glycerophopspholipid	152.78
Glycerophopspholipid	114.45
Glycerophopspholipid	102.72
Glycerophopspholipid	141.48
Glycerophopspholipid	118.23
Glycerophopspholipid	141.48
Glycerophopspholipid	118.27
Glycerophopspholipid	141.5
Glycerophopspholipid	118.24
Glycerophopspholipid	157.99
Glycerophopspholipid	141.4
Glycerophopspholipid	118.28
Glycerophopspholipid	156.3
Glycerophopspholipid	156.25
Glycerophopspholipid	156.28
Glycerophopspholipid	156.26
Glycerophopspholipid	155.51
Glycerophopspholipid	148.32
Glycerophopspholipid	155.51
Glycerophopspholipid	148.32
Glycerophopspholipid	155.58
Glycerophopspholipid	148.36
Glycerophopspholipid	155.48
Glycerophopspholipid	148.31
Glycerophopspholipid	155.48
Glycerophopspholipid	148.29
Glycerophopspholipid	155.46
Glycerophopspholipid	148.32
Glycerophopspholipid	155.5
Glycerophopspholipid	148.34
Glycerophopspholipid	155.54
Glycerophopspholipid	148.36
Glycerophopspholipid	159.52
Glycerophopspholipid	159.49
Glycerophopspholipid	159.58
Glycerophopspholipid	159.53
Glycerophopspholipid	159.39
Glycerophopspholipid	127.85
Glycerophopspholipid	118.22
Glycerophopspholipid	136.82
Glycerophopspholipid	166.74
Glycerophopspholipid	154.22
Glycerophopspholipid	137.78
Glycerophopspholipid	120.0
Glycerophopspholipid	158.89
Glycerophopspholipid	147.46
Glycerophopspholipid	158.8
Glycerophopspholipid	131.2
Glycerophopspholipid	124.9
Glycerophopspholipid	147.73
Glycerophopspholipid	127.36
Glycerophopspholipid	171.45
Glycerophopspholipid	136.72
Glycerophopspholipid	124.39
Glycerophopspholipid	115.74
Glycerophopspholipid	133.59
Glycerophopspholipid	124.56
Glycerophopspholipid	150.26
Glycerophopspholipid	131.61
Glycerophopspholipid	124.98
Glycerophopspholipid	154.44
Glycerophopspholipid	170.87
Glycerophopspholipid	124.3
Glycerophopspholipid	161.77
Glycerophopspholipid	113.72
Glycerophopspholipid	168.1
Glycerophopspholipid	141.72
Glycerophopspholipid	116.09
Glycerophopspholipid	102.4
Glycerophopspholipid	150.21
Glycerophopspholipid	105.69
Glycerophopspholipid	145.34
Glycerophopspholipid	113.54
Glycerophopspholipid	135.23
Glycerophopspholipid	158.09
Glycerophopspholipid	166.7
Glycerophopspholipid	166.56
Glycerophopspholipid	164.22
Glycerophopspholipid	128.42
Glycerophopspholipid	166.81
Glycerophopspholipid	122.28
Glycerophopspholipid	157.56
Glycerophopspholipid	132.64
Glycerophopspholipid	146.61
Glycerophopspholipid	149.2
Glycerophopspholipid	142.29
Glycerophopspholipid	130.04
Glycerophopspholipid	131.12
Glycerophopspholipid	149.68
Glycerophopspholipid	104.45
Glycerophopspholipid	156.71
Glycerophopspholipid	146.54
Glycerophopspholipid	109.81
Glycerophopspholipid	152.44
Glycerophopspholipid	104.0
Glycerophopspholipid	168.13
Glycerophopspholipid	101.83
Glycerophopspholipid	152.04
Glycerophopspholipid	150.14
Glycerophopspholipid	129.17
Glycerophopspholipid	131.9
Glycerophopspholipid	148.84
Glycerophopspholipid	141.07
Glycerophopspholipid	103.06
Glycerophopspholipid	138.36
Glycerophopspholipid	140.92
Glycerophopspholipid	133.14
Glycerophopspholipid	133.12
Glycerophopspholipid	132.89
Glycerophopspholipid	109.97
Glycerophopspholipid	127.42
Glycerophopspholipid	117.38
Glycerophopspholipid	112.79
Glycerophopspholipid	142.2
Glycerophopspholipid	106.47
Glycerophopspholipid	130.55
Glycerophopspholipid	130.04
Glycerophopspholipid	161.31
Glycerophopspholipid	135.71
Glycerophopspholipid	153.67
Glycerophopspholipid	109.85
Glycerophopspholipid	101.66
Glycerophopspholipid	163.87
Glycerophopspholipid	114.51
Glycerophopspholipid	172.82
Glycerophopspholipid	135.56
Glycerophopspholipid	118.24
Glycerophopspholipid	156.06
Glycerophopspholipid	150.93
Glycerophopspholipid	107.05
Glycerophopspholipid	157.72
Glycerophopspholipid	103.78
Glycerophopspholipid	100.86
Glycerophopspholipid	146.27
Glycerophopspholipid	128.14
Glycerophopspholipid	161.23
Glycerophopspholipid	170.92
Glycerophopspholipid	148.81
Glycerophopspholipid	130.2
Glycerophopspholipid	103.86
Glycerophopspholipid	161.17
Glycerophopspholipid	102.93
Glycerophopspholipid	113.1
Glycerophopspholipid	110.64
Glycerophopspholipid	129.44
Glycerophopspholipid	122.25
Glycerophopspholipid	164.77
Glycerophopspholipid	156.99
Glycerophopspholipid	128.0
Glycerophopspholipid	100.22
Glycerophopspholipid	175.81
Glycerophopspholipid	141.51
Glycerophopspholipid	161.53
Glycerophopspholipid	146.0
Glycerophopspholipid	149.98
Glycerophopspholipid	143.29
Glycerophopspholipid	124.53
Glycerophopspholipid	161.07
Glycerophopspholipid	136.76
Glycerophopspholipid	129.19
Glycerophopspholipid	133.6
Glycerophopspholipid	102.03
Glycerophopspholipid	162.14
Glycerophopspholipid	166.73
Glycerophopspholipid	133.66
Glycerophopspholipid	126.52
Glycerophopspholipid	161.95
Glycerophopspholipid	146.34
Glycerophopspholipid	171.1
Glycerophopspholipid	108.3
Glycerophopspholipid	114.69
Glycerophopspholipid	121.97
Glycerophopspholipid	134.99
Glycerophopspholipid	153.97
Glycerophopspholipid	134.76
Glycerophopspholipid	110.85
Glycerophopspholipid	170.83
Glycerophopspholipid	125.9
Glycerophopspholipid	122.01
Glycerophopspholipid	103.48
Glycerophopspholipid	121.05
Glycerophopspholipid	150.25
Glycerophopspholipid	125.46
Glycerophopspholipid	157.23
Glycerophopspholipid	143.58
Glycerophopspholipid	111.5
Glycerophopspholipid	136.34
Glycerophopspholipid	163.52
Glycerophopspholipid	161.22
Glycerophopspholipid	144.11
Glycerophopspholipid	135.1
Glycerophopspholipid	101.7
Glycerophopspholipid	104.75
Glycerophopspholipid	136.02
Glycerophopspholipid	102.09
Glycerophopspholipid	100.5
Glycerophopspholipid	164.47
Glycerophopspholipid	161.51
Glycerophopspholipid	119.85
Glycerophopspholipid	146.97
Glycerophopspholipid	121.33
Glycerophopspholipid	153.49
Glycerophopspholipid	139.26
Glycerophopspholipid	142.87
Glycerophopspholipid	122.72
Glycerophopspholipid	125.15
Glycerophopspholipid	143.44
Glycerophopspholipid	122.29
Glycerophopspholipid	161.23
Glycerophopspholipid	121.22
Glycerophopspholipid	141.18
Glycerophopspholipid	102.51
Glycerophopspholipid	135.1
Glycerophopspholipid	152.63
Glycerophopspholipid	123.45
Glycerophopspholipid	130.15
Glycerophopspholipid	161.54
Glycerophopspholipid	147.76
Glycerophopspholipid	164.02
Glycerophopspholipid	111.8
Glycerophopspholipid	146.91
Glycerophopspholipid	149.52
Glycerophopspholipid	147.28
Glycerophopspholipid	134.06
Glycerophopspholipid	150.16
Glycerophopspholipid	151.63
Glycerophopspholipid	122.88
Glycerophopspholipid	166.67
Glycerophopspholipid	159.01
Glycerophopspholipid	165.6
Glycerophopspholipid	139.12
Glycerophopspholipid	146.53
Glycerophopspholipid	148.85
Glycerophopspholipid	147.26
Glycerophopspholipid	150.13
Glycerophopspholipid	134.08
Glycerophopspholipid	151.62
Glycerophopspholipid	122.91
Glycerophopspholipid	158.98
Glycerophopspholipid	166.67
Glycerophopspholipid	165.61
Glycerophopspholipid	139.15
Glycerophopspholipid	164.37
Glycerophopspholipid	111.57
Glycerophopspholipid	108.46
Glycerophopspholipid	157.02
Glycerophopspholipid	120.86
Glycerophopspholipid	140.32
Glycerophopspholipid	150.93
Glycerophopspholipid	125.64
Glycerophopspholipid	124.41
Glycerophopspholipid	112.14
Glycerophopspholipid	111.46
Glycerophopspholipid	152.94
Glycerophopspholipid	140.9
Glycerophopspholipid	100.1
Glycerophopspholipid	171.09
Glycerophopspholipid	144.65
Glycerophopspholipid	137.98
Glycerophopspholipid	119.85
Glycerophopspholipid	155.59
Glycerophopspholipid	133.74
Glycerophopspholipid	137.15
Glycerophopspholipid	136.89
Glycerophopspholipid	106.23
Glycerophopspholipid	142.85
Glycerophopspholipid	105.34
Glycerophopspholipid	140.02
